smiles,value
CC(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(C)cc5C4=O)cc3)cc2)cc1,1.37
CCC(C)(C)C(=O)OCCCCCCN(C)c1ccc(N=Nc2ccc(S(C)(=O)=O)cc2)cc1,1.28
CCCCCCCCCc1nnc(C)n1N,1.12
CCC(C)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,1.157
COC(CC(=O)O)C(Cl)(Cl)Cl,1.81
CC=CCCCCCCC=CCCCCCCC,0.993
COc1ccc(C(c2ccccc2)c2ccc(OC(=O)O)cc2C)c(C)c1,1.26
COC(=O)CCC(=O)OCCCCO,1.284376471
CCCCCCOC(=O)c1cc(C(=O)Oc2ccc(-c3ccc(OC)cc3)cc2)c(C(=O)OCCCCCC)cc1C(=O)O,1.19
Cc1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(C)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,1.3
COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(O)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.46
C/C=C/C(CN)C(C)C(=O)O,1.83
Cc1ccc2c(c1)C(=O)N(c1cc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(C)c(N6C(=O)c7ccc(C(C)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc1C)C2=O,1.399
CCc1cccc(C(C)Cc2cccc(C(C)C)c2)c1,1.018
Cc1cnc(C2C(c3ccccc3)C(C)C2c2ccccc2)cn1,1.257
Cc1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.2
CNC(C=O)CC(C)CNC(C=O)CC(C)CN,1.07
CCC(C)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,1.155
Cc1cc(Cc2cc(C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c(C)c2)cc(C)c1Oc1ccc(N)cc1,1.3138
Cc1ccc2c(c1)C(=O)N(c1c(C)c(C)c(N3C(=O)c4ccc(C(C)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1C)C2=O,1.325928571
CNC(C=O)CCC(=O)OCCNC(C=O)CCC(=O)OCCN,1.225
CNC(=O)CCCCCCCCCCCCCCCCCN,1.02
COC(CO)CCl,1.3765625
CNC(=O)CCCCC(=O)NCCCCCCCCCCCN,1.066
Cc1cc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)ccc1N,1.36424
COc1ccc2ccc(OC(=O)c3ccccc3C=Cc3ccc(C=Cc4ccccc4C(=O)O)cc3)cc2c1,1.225
CNCCNCCNCCNCCN,1.1525
Cc1c(N)ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)c(C)c2C)c1C,1.266
CCCC(COc1ccc(N2C(=O)c3ccc(C(C)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1)Oc1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,1.3695
Cc1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(Sc4ccc(N5C(=O)c6ccc(C(C)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,1.4179
CCCCC(C(=O)NC)C(=O)NCCCCCCN,1.052
COc1c(C(=O)OCCOC(=O)c2ccc3ccccc3c2Oc2nc(O)nc(N3CCCCC3)n2)ccc2ccccc12,1.119
CNC(=O)CCCCCCCCCCC(=O)NCN,1.16
COc1ccc(Cc2ccc(OC(=O)O)cc2)cc1,1.26075
CNC(CCCNC(=O)OCc1ccccc1)C(N)=O,1.247
CCC(C)c1ccc2ccccc2c1,1.108
CCC(C)(OC(C)=O)c1ccc(OC(C)=O)cc1,1.261
CCCC(c1ccccc1)C(C)c1ccccc1,0.997
CCCCCCCCc1cc(-c2cc(CCCCCCCC)c(-c3ccc(C)s3)s2)sc1C,1.04
CCCCCCCCCCOc1cc(C)sc1-c1sc(-c2cc(C=Cc3ccccc3)c(C)s2)cc1OCCCCCCCCCC,0.23
CNC(=O)CCCCCCCCCCCC(=O)NCCCCCCCCCCCCCN,1.031125
CCC1CCCC(C(C)CC2CCCC(C(C)C)C2)C1,0.9237
CCC(C)(C)C(=O)OCc1ccc(Cl)cc1Cl,1.543
CCC(C)(C)C(=O)Oc1c(C)cccc1C,1.143
CNc1ccc(NC(=O)c2ccc(C(N)=O)cc2)cc1,1.4559375
Cc1ccc2c(c1)C(=O)N(c1ccc(OC(C)COc3ccc(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.4006
CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Cc6ccc(N)cc6)cc4)C5=O)cc3)cc2C1=O,1.341333333
COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(C(=O)c5ccc(O)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,1.24
Cc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(C)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,1.249
COCC1OC(OCC2OC(O)C(N)C(O)C2O)C(N)C(O)C1O,1.076
CC(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(C)cc5C4=O)cc3)c2)c1,1.24
CNC(=O)CCCCC(=O)NCCCP(CCCN)c1ccccc1,1.16
CCC(C)(C)CC(C)CC(C)(C)CC(C)C,0.852
Cc1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(C)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,1.42505
COC(=O)c1cccc2c(C(=O)OCCO)cccc12,1.38
CCCOC(=O)C(C)CCOC(=O)C(C)C,1.136333333
CCC(C)C(=O)n1c2ccccc2c2ccccc21,1.3235
CNC(=O)CCNC(=O)CCCCCCNC(=O)CCCCN,1.28
N[SH]=N[SH]=N[SH]=N[SH]=N[SH]=N[SH]=NS,2.06175
Cc1ccc2cc(C3C(C(=O)Oc4ccc(Cl)cc4Cl)C(C)C3C(=O)Oc3ccc(Cl)cc3Cl)ccc2c1,1.397
COC(C)COC(C)COC(C)CO,1.026444286
CCCCCCCCCCCC(C)CC,0.8532
CNC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(N)=O)CC2)CC1,0.917
CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc(C)cc4C3=O)c(C)c1)C2=O,1.39635
CCCCCSC(C)CCCCSC(C)C,0.984
CCN(c1ccccc1)c1nc(O)nc(Oc2ccccc2C(=O)Oc2ccc(OC(=O)c3ccccc3OC)cc2)n1,1.182
CCOCC(CO)(COC)COCC,1.06
CNC(CCC(=O)OCc1cccc(Cl)c1)C(N)=O,1.343
COCCOCCOCCOCCO,1.168559841
CCC(C)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,1.11
CC(=O)OCCOC(=O)c1ccc(C)o1,1.442083333
CCC(C)(Cl)C(=O)OC,1.49
CCCCCCCCCC(C)CCCCCCCCC(C)C,0.857
COC(=O)CS(=O)(=O)CCS(=O)(=O)CC(=O)O,1.251
CNC(=O)CCCCCCCCCCCCCC(=O)NCCc1ccc(CCN)cc1,1.075
COc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(-c6cccc(C(=O)c7ccc(O)cc7)c6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,1.22
CCC(C)c1ccc(OC(C)(C)C)cc1,1.0
CCCCC(CC)COc1ccc(C2(c3ccc(OCC(CC)CCCC)cc3)c3cc(C)ccc3-c3ccc(-c4ccc5c(c4)C(c4ccccc4)(c4ccc6ccc7cccc8ccc4c6c78)c4cc(C)ccc4-5)cc32)cc1,1.04
CCCCC(CCC(C)OCC(CCC)CCCC)COC(C)C,0.897
CCC(C)(C)C(=O)OCCOCCOCCO,1.24
CCC(C)(C)C(=O)OCc1c(Cl)cccc1Cl,1.463
CNc1cc(NC(=O)c2ccc(C(N)=O)cc2)ccc1C,1.308
CNC(=O)CCCNC(=O)CCCN,1.281333333
COc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(O)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,1.098
CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Oc6ccc7c(c6)C(C)(c6ccc(Oc8ccc(-c9ccc(N)cc9)cc8C(F)(F)F)cc6)CC7(C)C)c(C(F)(F)F)c5)cc3)C4=O)cc2C1=O,1.14
COC(=O)CCCCCC(=O)OCCCCCCO,1.021
COc1ccc(C2(c3ccc(OC(=O)c4cccc(C(=O)O)c4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,1.267
CNC(Cc1c[nH]cn1)C(N)=O,1.55
CNC(=O)CCCCCCC(=O)NCC1CCCC(CN)C1,1.13
CN1C(=O)c2ccc(Sc3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N)cc5)cc3)C4=O)cc2C1=O,1.343
CCCC(O)OC,1.0
COc1c(C)[nH]c(-c2[nH]c(C)c(OC)c2OC)c1OC,1.373
CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N)cc5)cc3)C4=O)cc2C1=O,1.33319
COc1cccc2c(OC(=O)c3ccccc3C=Cc3ccc(C=Cc4ccccc4C(=O)O)cc3)cccc12,1.213
CNC(=O)CCCCCCCCC(=O)NCCc1ccc(CCN)cc1,1.139
CNC(CCC(=O)OCc1ccccc1Cl)C(N)=O,1.382
CCC(C)(CC(C)(C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,1.02075
COc1ccc(OC(=O)CCCCC(=O)O)cc1,1.287
CS(=O)(=O)NCCCCCCNS(=O)(=O)c1cccc(S)c1,1.4
CCC(C)(C)C(=O)Oc1cccc(C)c1C,1.156
[2H]c1c([2H])c([2H])c(C([2H])(C)C([2H])([2H])C)c([2H])c1[2H],1.116
CC#Cc1cc(OCCOCCOC)c(C#Cc2ccc(C)c([N+](=O)[O-])c2)cc1OCCOCCOC,1.138
CNC(=O)CC(C)CCC(=O)NCCCCCCN,1.094
Cn1c(=O)c2cc3c(=O)n(-c4ccc(C(c5ccccc5)(c5ccc(N)cc5)C(F)(F)F)cc4)c(=O)c3cc2c1=O,1.345
CCCC(C(=O)NC)C(=O)NCCCCCCN,1.061
COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(O)cc5)C5CC6CC(C5)CC4C6)cc3)cc2)cc1,1.231
CN(C=O)CCCCN(C=O)CCCCN,1.1
Cn1c(=O)c2cc3c(=O)n(-c4ccc(NC(=O)c5ccc(C(=O)Nc6ccc(N)cc6)cc5)cc4)c(=O)c3cc2c1=O,1.54
COC(=O)CCCCC(=O)OCCCCO,1.085933333
COC(C)COCC=COC(C)COCC=CO,1.048
CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(c1ccc(Oc2ccc(C(c4ccc(Oc5ccc(N)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc2)cc1)C3=O,1.407
COC(=O)c1ccc2cc(C(=O)OCCO)ccc2c1,1.34813871
Cc1ccc2c(c1)-c1cc(-c3nc4cc(-c5ccc6[nH]c(C)nc6c5)ccc4[nH]3)ccc1S2(=O)=O,1.018
COC(=O)CCCCCCCCCO,1.067483333
CCC(C)CCC(C)CC(C)CCC(C)C,0.853333333
CCCCCCCCc1cc(-c2cc(CCCCCCCC)c(C)s2)sc1C,1.27
CCCCC(C)CCCC(C)CCCC(C)C,0.8895
COC(C)COc1ccccc1OC(C)COc1ccccc1O,1.25
C[Si](O)(CCC(F)(F)F)CCC(F)(F)CC[Si](C)(CCC(F)(F)F)O[SiH3],1.4
COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=O)c6ccc(O)cc6)cc5)cc4)cc3)cc2)cc1,1.32
CCC(CC(C)(C#N)C#N)c1ccc(OC(C)=O)cc1,1.21
CN1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,1.28
COC(=O)CCCCC(=O)OCCOCCO,1.1918
CN1CC(O)CC1C(=O)N1CC(O)CC1C(N)=O,1.4
Cn1c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7cccc(N)c7)cc6)cc5)c4)c(=O)c3cc2c1=O,1.377045
Cc1ccc(-c2nnc(-c3cccc(-c4nnc(C)n4-c4ccccc4)c3)n2-c2ccccc2)cc1,1.2315
CNC(=O)CC(=O)NCCCCNC(=O)CC(=O)NCCCCN,1.324
C/C=C\C,1.1621
CC(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(C)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,1.2381
Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(C)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,1.371
Cc1ccccc1S(=O)(=O)C(C)c1ccccc1S(=O)(=O)C(C)C,1.244
COC(C)(C)COC(C)(C)COC(C)(C)CO,1.0865
O[Si](O[SiH3])(c1ccccc1)c1ccccc1,1.22
Cn1c(=O)c2cc3c(=O)n(-c4nccc(N)n4)c(=O)c3cc2c1=O,1.523333333
COC(CO)C(F)(F)F,1.67
COC(C)CCOC(C)CCOC(C)CCO,0.968
C=C(C)C(C)(C)CC(=C)C(C)(C)CC,0.922585714
CCC(C)NC(=O)C(C)CC(C)NC(=O)C(C)C,1.1145
CNc1ccc(C(c2ccc(NC(=O)c3cccc(C(N)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.4077
COc1ccc(C(=O)OC(=O)c2ccc(OCCCCO)cc2)cc1,1.266
Cc1ccc(C(F)(F)C(C)(F)F)cc1,1.580428571
COc1ccc(C(=O)c2ccc(O)cc2)cc1,1.34575
COc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1.362976923
CN(C)C(=O)CCCCCCCCC(=O)N(C)CCN,1.278
COc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(=O)O)c3)cc21,1.132
CC(C)(F)F,2.09090099
CCC(C)COC(=O)C(C)CC(C)COC(=O)C(C)C,1.0335
CC=CCCC=CCCC=CCCC,0.9027
CCC(C)OC(C)CC(C)OC(C)C,0.926333333
C=C=C=C(CCCCOC(=O)NCC)C(=C)CCCCOC(=O)NCC,1.17
CNC(CC(=O)OCc1ccc(C)cc1)C(N)=O,1.28
C/C=C/CCCCCC/C=C/CCCCCCC,1.0
COc1ccc(C2(c3ccc(OC(=O)O)cc3)c3ccccc3-c3ccccc32)cc1,1.219
CCCCCCCCCCCCCCCC(C(=O)NC)C(=O)NCCCCCCN,0.995
C=CC1CC(C)C([Si](C)(C)CC2CC(C=C)CC2[Si](C)(C)CC)C1,0.919
CNC(=O)CCc1ccc(CCC(=O)NCCCCCCCCCCN)cc1,1.12
COc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(O)cc5)cc4)cc3)cc2)cc1C(C)(C)C,1.112
COc1ccc(C2(c3ccc(OC(=O)O)cc3)CC(C)CC(C)(C)C2)cc1,1.107
CCC(C)c1ccccc1F,1.29
CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc3)cc1)C2=O,1.40379
CCC(Cl)C(C)CC(CC)C(Cl)CC,1.161
CCCCCS(=O)(=O)CC(CO)OC,1.249
CCc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(C)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,1.124
CCOC(=O)CC(C)(CC)C(=O)OCC,1.23
NP(F)(F)=NP,2.335
CCc1ccc(C(=O)OC(C)CC)cc1,1.145
Cc1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(C)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(F)c4)c4ccccc4-c4ccccc43)cc1F)C2=O,1.29
COc1ccc2cc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(=O)c6ccc(O)cc6)cc5)cc4)cc3)ccc2c1,1.32
COc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)O)c(Br)c2)cc1Br,1.595
CCN(c1ccccc1)c1nc(O)nc(Oc2ccccc2C(=O)OCCOCCOC(=O)c2ccccc2OC)n1,1.122
CNC(=O)CCCC(=O)NCCCCCN,1.1735
CCC(C)(Cl)C(=O)OC(C)C,1.27
CCC(C)c1ccc(Cl)cc1,1.194166667
CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc(Oc6ccc(N)cc6)c5)cc3)C4=O)cc2C1=O,1.38
CN1CCN(C(=O)OCCOC(=O)c2ccc(C(=O)OCCOC(N)=O)cc2)CC1,1.32
COC(CC(=O)O)C(Cl)Cl,1.74
CNC(=O)C(C)(C)CNC(=O)C(C)(C)CN,1.189
CCC(C)(C)C(=O)OCc1ccccc1Cl,1.23
COc1c(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc6ccccc6c5Oc5nc(O)nc(N6CCCCC6)n5)cc4)CCCCC3)cc2)ccc2ccccc12,1.143
Cc1ccc(OC(=O)c2ccccc2C=Cc2ccc(C=Cc3ccccc3C(=O)Oc3ccc(C4(C)OC(=O)c5ccccc54)cc3)cc2)cc1,1.196
C/C=C/c1cc(CCCCCCCCC)c(/C=C/c2ccc(C)cc2)cc1CCCCCCCCC,0.99
CCC(C)C(=O)OCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,1.157
Cc1ccc2nc(-c3ccc4nc(C)sc4c3)sc2c1,1.756
CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N)cc5)cc3)C4=O)cc2C1=O,1.408
Cc1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc(C(C)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc1)C2=O,1.301
COc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)(C)C,1.2
CNC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,1.28
CCCCCCCCCCCCOC(=O)C(CC(N)=O)NC,0.99
Cn1c(=O)c2cc3c(=O)n(-c4cccc(Oc5cccc(N)c5)c4)c(=O)c3cc2c1=O,1.414
CCN(c1ccccc1)c1nc(O)nc(Oc2ccccc2C(=O)Oc2ccc(OC(=O)c3ccccc3OC)c3c2C(=O)c2ccccc2C3=O)n1,1.17
CCC(C)C(=O)N(O)c1cccc(C)c1,1.4
CCC/C=C(\C)Cl,1.25022
CN1CCN(C(=O)C2C(c3ccccc3)C(C(N)=O)C2c2ccccc2)CC1,1.202
C#Cc1ccc(-c2ccc(C(C)=CC)cc2)cc1,1.135
Cc1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.27
Cc1cc(Cc2cc(C)c(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N)cc7)cc6)cc5)cc3)C4=O)c(C)c2)cc(C)c1Oc1cccc2c1C(=O)N(C)C2=O,1.226
CC(C)c1ccc(OP(N)(=NP)Oc2ccc(C(C)C)cc2)cc1,1.205
COc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(O)cc3)cc2)cc1,1.37
COC(=O)c1ccc(C(=O)OCc2ccc(CO)cc2)cc1,1.4
CCC(=O)C(C)c1ccc(F)cc1,1.347
Cc1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,1.367714286
CC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,1.341
Cc1c(C)c(-n2c(=O)c3cc4c(=O)n(C)c(=O)c4cc3c2=O)c(C)c(C)c1N,1.3819
COc1ccc(C(C)(C)c2ccc(OC(=O)O)c(Cl)c2)cc1Cl,1.24845
COc1c(C(=O)OCCOCCOCCOC(=O)c2ccc3ccccc3c2Oc2nc(O)nc(N3CCCCC3)n2)ccc2ccccc12,1.127
COC(=O)CCCCCCOC(=O)CCCCCCO,1.076
CN1C(=O)c2ccc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7cccc(N)c7)c5)C6=O)cc4)cc3)cc2C1=O,1.38
