smiles,value
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1,3.6994
CCc1ccc(CC(C)=S)s1,2.588
COc1ccc(Oc2ccc(O)s2)s1,1.3443
CC(=S)c1ccc(C(F)(F)C(C)(F)F)s1,4.1828
CCC(=O)c1ccc(C(C)=O)s1,3.1941
CNC(=S)OC(N)=S,4.0637
COC(=O)C(=S)COC(=O)C(=S)CO,3.8755
CC(=O)C(F)(F)C(=O)C(C)(F)F,4.1382
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)s2)s1,2.7568
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,2.6442
CNc1ccc(NC(=O)NONC(N)=O)s1,1.3385
CONc1ccc(CO)s1,1.3873
COC(CO)C(F)(F)F,0.7546
CCNc1ccc(C(C)=S)s1,2.9244
COc1ccc(OC(=O)O)s1,1.7594
CC(=O)c1ccc(C(=S)c2ccc(C)s2)s1,4.1286
CC(=O)CC(F)(F)C(C)(F)F,2.8445
CONC(=S)CONC(=S)CONC(=S)CO,2.2076
CCC(=O)Oc1ccc(C)s1,1.4534
CCc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,1.7487
CNOC(=O)NCC(=O)NC(N)=O,2.0185
CC(=O)c1ccc(C(=O)C(C)=S)s1,4.6396
CC(=S)CC(F)(F)C(C)(F)F,3.5657
CCc1ccc(-c2ccc(C(C)=S)cc2)cc1,2.7075
CCc1ccc(-c2ccc(C(C)=S)s2)s1,3.2587
CCNOC(C)=S,2.5
COc1ccc(C(=O)c2ccc(O)cc2)cc1,2.4594
CCNCC(C)=O,1.6269
CCC(=O)c1ccc(-c2ccc(C)s2)s1,2.8128
CCCc1ccc(C(C)=S)cc1,3.1161
CCc1ccc(Oc2ccc(C)s2)s1,1.2199
CNc1ccc(-c2ccc(C(N)=O)s2)s1,2.9191
CCC(=O)CC(C)=S,3.0632
COC(=S)C(=O)COC(=S)C(=O)CO,2.8847
COC(=O)CCOC(=O)CCOC(=O)CCO,0.7562
CNC(=O)c1ccc(C(N)=S)cc1,3.4516
CCC(CC(CC(C)c1ccccn1)c1ccccn1)c1ccccn1,1.1922
CCc1ccc(NC(C)=S)cc1,2.0656
CNC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(N)cc3)cc2)s1,2.5831
CNC(=O)NC(N)=S,3.7029
COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,1.8588
CCCNc1ccc(C)s1,0.6915
CCONC(C)=O,1.2523
Cc1ccc(C(=S)c2ccc(-c3ccc(C)s3)s2)cc1,3.54
CCc1ccc(C(=O)c2ccc(C)cc2)cc1,2.314
CC(=O)c1ccc(C(=S)c2ccc(C)s2)cc1,3.9759
CNC(=O)OC(N)=O,2.561
CCC(=S)c1ccc(O)cc1CC(=S)c1ccc(O)cc1C,3.1915
CCCC(=O)c1ccc(C)cc1,2.3583
CC(=O)c1ccc(C(=S)c2ccc(C)cc2)cc1,2.9183
CCOc1ccc(O)cc1COc1ccc(O)cc1C,0.9466
NOC(=O)C(=S)NOC(=O)C(=S)NO,4.0646
CCCCC(C)=S,2.3997
CCC(=O)C(=S)c1ccc(C)cc1,3.6382
Cc1ccc(C(F)(F)CC(C)(F)F)s1,2.025
Cc1ccc(C(F)(F)NC(C)(F)F)cc1,2.1641
CNC(=O)c1ccc(-c2ccc(N)s2)cc1,2.1302
CCC(=O)Nc1ccc(C)s1,1.3272
CCc1ccc(C(=O)C(C)=S)cc1,3.3639
CCc1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,1.8331
CCOc1ccc(-c2ccc(C)cc2)s1,1.6377
CCNc1ccc(-c2ccc(C)cc2)s1,1.6671
Cc1ccc(CC(F)(F)C(C)(F)F)cc1,1.7485
COc1ccc(C(F)(F)C(O)(F)F)s1,1.9642
CCNC(=O)c1ccc(C)s1,1.968
COCC(=O)COCC(=O)COCC(=O)CO,1.6393
COC(=S)Oc1ccc(O)s1,2.5249
Cc1ccc(OC(=S)c2ccc(C)s2)cc1,3.1094
CNC(=O)NC(N)=O,2.041
Cc1ccc(NC(F)(F)C(C)(F)F)s1,1.8646
CCc1ccc(C(=O)O)cc1Cc1ccc(C(=O)O)cc1C,2.2574
CONOCONOCONOCO,0.421
CC(=S)Oc1ccc(-c2ccc(C)s2)s1,3.2944
CCc1ccc(OC(C)=S)s1,2.3956
COc1ccc(Cc2ccc(O)cc2)cc1,1.1795
COC(=S)c1ccc(C(=O)O)cc1,3.4955
CCNCc1ccc(C)cc1,1.2974
CCCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(C)=O,0.7602
CCNCCNC(=O)OCCNCCNC(=O)OCC,0.5903
NONC(=S)NONC(=S)NONC(=S)NO,2.2894
COc1ccc(C(=O)CO)s1,2.4711
COC(=S)Oc1ccc(O)cc1,1.8722
COc1ccc(C(F)(F)C(O)(F)F)cc1,1.7411
CCc1ccc(Cc2ccc(C)s2)cc1,0.9966
CNC(=O)CCNC(=O)CCNC(=O)CCN,1.1904
CNC(=O)OC(N)=S,3.7701
CCc1ccc(CO)cc1Cc1ccc(CO)cc1C,1.6106
COc1ccc(Oc2ccc(O)cc2)s1,1.2264
COC(=O)c1ccc(C(=O)OCCO)cc1,2.2723
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)s3)cc2)cc1,2.6224
Cc1ccc(C(F)(F)CC(C)(F)F)cc1,1.9565
COCCC(=O)CC(=O)Oc1ccc(O)cc1,2.0323
CC(=S)C(F)(F)CC(C)(F)F,4.3183
CNC(=S)c1ccc(O)cc1NC(=S)c1ccc(O)cc1N,2.5935
COC(=O)c1ccc(C(=O)O)s1,3.3779
CCC(C)C,0.4343
CNc1ccc(C(=S)NC(=S)OCCN)cc1,2.6209
CNOCCNOCCNOCCN,0.6058
Cc1ccc(C(=O)C(F)(F)C(C)(F)F)s1,3.7613
CNC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(N)s3)s2)s1,2.9241
Cc1ccc(C(=O)C(F)(F)C(C)(F)F)cc1,3.4595
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)cc1,2.775
CCc1ccc(C(O)=S)cc1Cc1ccc(C(O)=S)cc1C,2.8319
CCNCC(C)=S,2.6857
CNCNC(=O)OC(=O)NC(N)=O,1.6859
CNc1ccc(C(=O)c2ccc(N)s2)cc1,2.4618
CCc1ccc(Cc2ccc(C)s2)s1,1.174
COCOCNC(=O)NCOCOCNC(=O)NCO,0.7808
CC(=O)c1ccc(Oc2ccc(C)s2)s1,2.882
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)s1,2.4773
CNc1ccc(OC(N)=S)s1,2.3032
CNC(=O)C(=S)c1ccc(N)cc1,3.6154
COC(=S)OCOC(=S)OCOC(=S)OCO,2.0771
CC(=O)Oc1ccc(C(C)=S)cc1,3.6938
CNc1ccc(N)cc1,0.9827
COC(=S)c1ccc(-c2ccc(O)cc2)cc1,2.7321
CCc1ccc(C(=S)c2ccc(C)s2)s1,3.3843
CNc1ccc(C(=S)c2ccc(N)cc2)s1,2.9139
COc1ccc(C(=S)c2ccc(O)cc2)cc1,3.1315
COc1ccc(OCO)s1,0.8857
COC(F)(F)C(=S)C(O)(F)F,4.3264
Cc1ccc(CC(F)(F)C(C)(F)F)s1,1.8781
CCC(=O)c1ccc(-c2ccc(C)s2)cc1,2.4129
CCNC(=S)c1ccc(C)s1,2.3974
CCC(=O)Cc1ccc(C)cc1,1.8209
CCNc1ccc(N)cc1CNc1ccc(N)cc1C,0.54
COc1ccc(C(=S)c2ccc(O)s2)s1,3.4574
CNCC(F)(F)C(N)(F)F,0.6587
CC(=O)c1ccc(OC(C)=S)s1,3.2522
COCOCOCOCOCOCO,0.9897
CCC(=O)OC(C)=O,2.2158
COC(F)(F)c1ccc(C(O)(F)F)cc1,2.1427
Cc1cccc(C)n1,2.2143
COC(=O)OC(=O)O,2.3361
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1,4.1032
CONC(=O)NOC(=O)NCONC(=O)NOC(=O)NCO,1.4002
CSc1ccc(S)cc1,2.0372
CC(=S)NC(F)(F)C(C)(F)F,3.1022
CNc1ccc(Oc2ccc(N)s2)cc1,1.1598
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)s1,3.3959
CCNc1ccc(O)cc1CNc1ccc(O)cc1C,0.7695
CCc1ccc(NO)cc1Cc1ccc(NO)cc1C,0.7333
CC(=S)C(F)(F)NC(C)(F)F,4.6097
COC(=O)C(F)(F)C(O)(F)F,2.9195
CNC(=O)Oc1ccc(N)cc1,1.3447
CNC(=O)c1ccc(-c2ccc(N)cc2)s1,2.6235
COCOCCCCCOCOCCCCCO,0.5413
COC(=O)c1ccc(CO)s1,2.358
CNCNCNCNCNCNCN,0.8689
CCC(=O)c1ccc(-c2ccc(C)cc2)cc1,2.336
CNc1ccc(C(=S)c2ccc(N)s2)s1,3.5786
CNc1ccc(Nc2ccc(N)s2)cc1,1.0698
CCNc1ccc(-c2ccc(C)s2)cc1,1.292
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,3.453
CNONCNONCNONCN,0.9652
CNC(=S)Nc1ccc(N)cc1,2.0356
COc1ccc(-c2ccc(CO)s2)s1,1.7705
CCNC(=S)c1ccc(C)cc1,2.3012
CCNCc1ccc(C)s1,1.1612
CCCC(F)(F)C(C)(F)F,0.4489
CCCCc1ccc(C)cc1,0.9937
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,1.812
CCCc1ccc(-c2ccc(C)s2)cc1,1.6982
COc1ccc(OC(=O)O)cc1,1.4499
CNc1ccc(-c2ccc(C(N)=S)s2)s1,3.3026
CNc1ccc(C(=O)O)cc1Nc1ccc(C(=O)O)cc1N,2.5642
COCCCOCCCOCCCO,0.5672
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,2.8757
CNc1ccc(C(=S)c2ccc(N)cc2)cc1,3.0683
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1,3.7335
CC(=O)c1ccc(OC(C)=S)cc1,3.2631
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1,1.9244
COCC(F)(F)C(O)(F)F,0.6148
Cc1ccc(-c2ccc(Oc3ccc(C)s3)s2)cc1,2.1082
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1,1.8885
CCc1ccc(OC(C)=S)cc1,2.2773
COC(F)(F)CC(O)(F)F,0.7292
CC(=S)C(F)(F)c1ccc(C(C)(F)F)s1,4.1531
CCC(=O)c1ccc(C(C)=O)cc1,2.7979
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)cc3)cc2)cc1,2.2963
CNc1ccc(-c2ccc(C(N)=S)cc2)cc1,2.5787
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,3.0264
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)cc3)s2)cc1,2.3385
CNC(=O)C(=S)C(N)=O,5.1781
CCCCc1ccc(C)s1,0.9489
COCCCOCOCOCCCOCOCO,0.6927
CNCCCNC(=O)NC(N)=O,0.6578
COc1ccc(C(=O)c2ccc(C(=O)NOC(=O)O)s2)cc1,3.5136
CCNc1ccc(C(C)=O)s1,2.2797
CCC(=O)NC(C)=S,2.9562
CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,1.9491
CCc1ccc(C)cc1Cc1ccc(C)cc1C,0.8499
CNC(=O)Nc1ccc(N)s1,1.6045
CNc1ccc(Oc2ccc(N)cc2)cc1,1.1501
CNCCCNCCCNCCCN,0.5296
CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1,3.6543
NOc1ccc(C(=O)NO)s1,2.2174
NOC(=O)ONOC(=O)ONOC(=O)ONO,1.6985
COc1ccc(-c2ccc(-c3ccc(O)cc3)cc2)s1,1.897
COCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(O)cc3)cc2)s1,3.7067
CNC(=O)c1ccc(C(N)=O)s1,3.408
CNOC(F)(F)C(N)(F)F,0.9509
CC(=S)OC(=S)c1ccc(C)cc1,3.7508
CCCC(=O)c1ccc(C)s1,2.6933
CNC(=O)C(=S)c1ccc(N)s1,3.9034
COCOCCCNCOCOCCCNCO,0.6155
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1,2.0751
COC(=O)c1ccc(C(=O)OCCCCO)cc1,2.4936
CNC(=O)c1ccc(O)cc1NC(=O)c1ccc(O)cc1N,2.0709
CNC(=O)CCCCCCNC(=O)CCCCCCN,0.6934
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)cc1,3.8058
CCc1ccc(Nc2ccc(C)s2)s1,1.1194
CCC(CC(CC(CC(C)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,1.5606
COC(=O)OCCOCCOC(=O)OCCOCCO,0.4954
COC(=S)NCOC(=S)NCOC(=S)NCO,1.5976
COC(=O)CCCCC(=O)OCCO,1.0754
CNc1cccc(C(N)=O)c1,2.356
CNC(=O)NC(=O)NCNCNC(=O)NC(=O)NCNCN,0.7092
CC(=S)C(=O)C(F)(F)C(C)(F)F,5.1438
CC(=S)C(=O)CCNc1ccc(C(=S)c2ccc(C)cc2)cc1,3.8901
COC(=O)CCCCCOC(=O)CCCCCO,0.5062
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,3.0595
COc1ccc(-c2ccc(C(=O)O)s2)s1,2.952
COC(=S)c1ccc(CO)s1,2.9654
CNC(=S)Nc1ccc(Cc2ccc(N)cc2)cc1,1.379
CC(=O)C(F)(F)NC(C)(F)F,3.7985
CC(=S)c1ccc(C(=S)c2ccc(C)cc2)cc1,2.9311
CC(=S)OC(=S)c1ccc(C)s1,4.0075
CCNOc1ccc(C)s1,1.0659
CCC(=O)c1ccc(-c2ccc(C)cc2)s1,2.6784
COC(=O)Nc1cc(NC(=O)OCCOCCO)ccc1C,0.755
CNC(F)(F)NC(N)(F)F,1.6576
CCC(=O)c1ccc(C(C)=S)cc1,3.7473
