smiles,value
CC1C=C(C(C)(C)C)C2CC=CCC12,4.8262
CC1CC2CC1C(C)C2C1C(C)C2CC(C)C1C2,6.7713
CNCCCNC(=O)NC(N)=O,6.0227
CCC(CC(CC(C)c1ccccn1)c1ccccn1)c1ccccn1,4.5101
CCC(C)(F)C#N,7.0615
CNC(=O)C(=S)c1ccc(N)s1,0.9512
CNC(=O)NC(N)=O,3.9867
CCC(C)(C)C(=O)OCCC1CCCCC1,6.5993
CCCC(Cl)C(C)Cl,6.4523
COCCCOCOCOCCCOCOCO,7.1737
COC(=O)CCCCCOC(=O)CCCCCO,7.0558
CCc1ccc(C(N)=O)cc1Cc1ccc(C(N)=O)cc1C,4.2448
COCCCCONC(=O)O,5.6793
CCC(CC)OC(=O)C(C)CC,6.2722
CCc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,3.4166
CCC(C)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.0236
COC(F)(F)C(=O)C(O)(F)F,5.2263
CNOc1ccc(O)cc1NOc1ccc(O)cc1N,4.5587
NOc1ccc(C(=S)NO)s1,2.3899
CCc1ccc(C(=O)O)cc1Cc1ccc(C(=O)O)cc1C,3.7934
COC(=O)CCCCCCCCCCCO,6.8377
CN1CCN(C(=O)OCC(C)(C)COC(N)=O)CC1,6.4401
CCNC(=S)c1ccc(C)cc1,3.1832
COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)s1,1.9403
CNC(=O)c1ccc(O)cc1NC(=O)c1ccc(O)cc1N,3.6086
CNC(C)C(=O)NCC(=O)NCC(=O)NCC(N)=O,5.4756
COc1ccc(Oc2ccc(O)cc2)cc1,3.6966
CON(C(F)(F)F)C(F)(C(O)(F)F)C(F)(F)F,7.0955
COC(=O)c1ccc(CO)s1,3.78
CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1,2.4807
NOc1ccc(C(=O)NO)s1,3.0418
CCc1ccc(C(=O)C(C)=S)s1,2.693
COC(=O)NCCCNC(=O)OCCCCCCO,6.5954
COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,6.4326
CNc1ccc(N)cc1,2.3603
COc1ccc(CCO)s1,4.1608
CNC(=O)Oc1ccc(N)s1,3.4227
NONC(=O)NONC(=O)NONC(=O)NO,5.0658
CCOC(=O)C(C)(C#N)CC,6.1989
NOc1ccc(-c2ccc(NO)cc2)cc1,3.4585
CC(=S)NC(F)(F)C(C)(F)F,2.8927
CCC(=S)C(=O)C(C)=S,0.725
CCC(C)c1ccc(C(=O)OCC(C)C)cc1,4.8032
CNOC(F)(F)C(N)(F)F,6.3342
CC(=S)C(=O)C(F)(F)C(C)(F)F,1.5715
CC=CC1CC(C)C2C3CCC(C3)C12,5.7656
CNc1ccc(-c2ccc(C(N)=S)s2)cc1,1.4764
COc1ccc(-c2ccc(-c3ccc(O)cc3)cc2)s1,2.397
COC(C)COC(=O)CCCCC(=O)O,6.5974
CCCCC(C)=S,2.9464
COC(F)(F)C(F)(F)C(F)(F)C(O)(F)F,8.7307
COC(=O)CCCCCCC(=O)OCCCO,6.4907
CCNc1ccc(-c2ccc(C)cc2)s1,3.3441
COc1ccc(C(F)(F)C(O)(F)F)cc1,4.7894
CN1CCN(C(=O)c2ccc(C(N)=O)cc2)CC1,4.7036
COC(=O)Nc1cc(NC(=O)OCCCCCO)ccc1C,4.5288
CCNc1ccc(N)cc1CNc1ccc(N)cc1C,3.4981
COc1ccc(-c2ccc(CO)cc2)cc1,3.7323
CNC(=O)C1CC1C(=O)NCC1CC1CN,5.6374
CC(=S)CC(F)(F)C(C)(F)F,2.143
CCC(=O)CC(C)=S,3.1252
CC=CC1CC(C)C(C(=O)OCCNC(C)(C)C)C1,4.7904
CNc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(N)=O)cc2)cc1,2.9894
COC(=O)C1C2C=CC(C2)C1C(=O)OCCO,5.3661
CC(F)(F)C1(F)C(F)(F)C(C)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,7.543
Cc1ccc2oc(-c3ccc4nc(C)oc4c3)nc2c1,2.5367
CC(=S)OC(=S)c1ccc(C)cc1,2.364
CCc1ccc(-c2ccc(C(C)=S)s2)cc1,1.9323
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,2.8951
COC(=O)OC1COC2C(O)COC12,6.6786
COC(=S)Oc1ccc(O)s1,3.0437
CCCCCCCCCCCCn1c(C)ccc1-c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,2.1442
CCCC(C)CC,7.2705
CNc1ccc(NC(=O)NC(=O)NC(N)=O)s1,3.2632
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1,1.9265
CSCCCCCSCCCCCS,4.989
COc1ccc(C(F)(F)C(O)(F)F)s1,4.0762
CCOCCOC(=O)C(C)(C)CC,5.9514
CC(=S)Oc1ccc(-c2ccc(C)s2)s1,1.9834
COc1ccc(-c2ccc(C(=O)O)cc2)s1,2.7538
CC(=S)c1ccc(C(F)(F)C(C)(F)F)s1,2.1029
CCCC1CC(C)C2C3CC(CC)C(C3)C12,7.528
COCC(F)(F)C(O)(F)F,8.8494
COC(=O)OCCCCCOC(=O)OCCCCCO,7.123
CCc1ccc(Oc2ccc(C)s2)s1,4.26
COc1ccc(-c2ccc(-c3ccc(O)cc3)cc2)cc1,3.3861
COC(=O)Nc1cc(NC(=O)OCC2CC2CO)ccc1C,4.7181
CNC(=O)NC(N)=S,2.0371
CCC(=O)OC(C)=O,5.9215
CCc1ccc(C(=O)c2ccc(C)cc2)cc1,3.8451
COC(=O)C(C)COC(=O)C(C)CO,6.5897
COC(CCO)(C(F)(F)F)C(F)(F)F,8.3878
Cc1ccc(OC(=S)c2ccc(C)s2)cc1,2.0472
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1,1.8733
CNC(=S)c1ccc(O)cc1NC(=S)c1ccc(O)cc1N,2.6021
CCC(=O)c1ccc(C(C)=O)s1,2.9786
COc1ccc(C(OC)C(C)(C)C(=O)O)cc1,4.5832
CC(=S)c1ccc(C(F)(F)C(C)(F)F)cc1,2.3476
CC(=S)c1ccc(C(=S)c2ccc(C)cc2)cc1,1.8035
CCNCCNC(=O)OCCNCCNC(=O)OCC,6.3647
CNc1ccc(-c2ccc(C(N)=O)s2)s1,1.9451
CCCCCCCC(Cl)C(C)Cl,6.7965
CCC(C)C(=O)OCF,6.1736
COC(=S)C(=O)COC(=S)C(=O)CO,2.0217
COc1ccc(OC(=O)c2ccc(C(=O)O)cc2)cc1C1CCCCCCC1,3.1917
COC(=O)COC(=O)COC(=O)CO,6.5712
CNC(=S)NC(N)=S,2.0315
CCc1ccc(Nc2ccc(C)s2)s1,3.6624
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1,1.6397
COC(=O)c1cccc(C(=O)OCC2CC2CO)c1,4.4908
COCOCNC(=O)NCOCOCNC(=O)NCO,6.6011
CCC(C)CCCC1CCCCC1,7.5725
CCC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C)(C#N)C#N,6.5308
COC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O,6.2709
CCc1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,2.1001
CC1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(C)F,7.8208
CNCNC(=O)OC(=O)NC(N)=O,5.4649
CCC(C)(C#N)C(=O)OC(C)C,5.8301
CCCNc1ccc(C)s1,3.793
CCCNC(C)=S,3.6727
CC(=S)Oc1ccc(-c2ccc(C)cc2)s1,2.3094
CNC(=S)Nc1ccc(Cc2ccc(N)cc2)cc1,3.7898
CCCc1ccc(O)cc1CCc1ccc(O)cc1C,4.052
CNc1ccc(OC(N)=S)s1,2.6588
COC(=O)CCCCCCC(=O)OCCOCCOCCO,6.184
CC(=S)c1ccc(C(=S)c2ccc(C)cc2)s1,1.1979
CCCC1CC(C)C2CCCC12,7.4997
CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,2.9094
CCCc1ccc(C(C)=S)s1,2.295
CC1CCC1C1CCC1C1CCC1C,6.5419
COC(=O)NCCSCCCCCSCCNC(=O)OCCCCCCO,5.1327
CCc1ccc(Nc2ccc(C)s2)cc1,3.5013
CCC(=O)Oc1ccc(C)s1,4.2025
COC(=O)OC(=O)O,5.926
CCc1ccc(C(O)=S)cc1Cc1ccc(C(O)=S)cc1C,3.1473
CNC(=S)OC(N)=S,2.4316
COC(=O)C(=S)COC(=O)C(=S)CO,2.0697
COC(=O)CCCCCC(=O)OCCOCCOCCO,5.5157
COC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCOCCO,5.7504
CC#CC(=C(C)c1cnc2ccccc2c1)c1cnc2ccccc2c1,0.5725
CSc1ccc(S)cc1,3.1848
CCc1ccc(NC(C)=S)cc1,3.5265
CCCc1ccc(C(C)=S)cc1,2.7697
CCONC(C)=O,5.5012
CNc1ccc(Nc2ccc(N)s2)cc1,2.8374
CC=CC(C)CCCC=CC(C)CCCC,5.7469
CNC(=O)c1ccc(C(=O)NCCCCCCCCCCCN)cc1,4.214
COc1ccc(-c2ccc(CO)s2)s1,2.9968
CCC(=O)OC(C)=S,3.73
COC(=O)C(CCl)(CCl)COC(=O)C(CO)(CCl)CCl,6.1969
CC=C(C)C#N,0.5068
COC(=O)OCOC(=O)OCOC(=O)OCO,7.1042
Cc1ccc(C(F)(F)NC(C)(F)F)s1,3.6543
CCC(c1ccc(OC)cc1)c1ccc(OC(=O)O)cc1,4.7325
COC1CCC(OC(=O)OCCCCCCOC(=O)O)CC1,7.0127
CC=c1ccc(=c2ccc(=Cc3ccc(C)s3)s2)s1,1.224
CCC(C)CC,7.9012
CCC(=O)NC(C)=S,3.0348
CNc1ccc(Nc2ccc(N)s2)s1,3.4208
COC(=S)OCOC(=S)OCOC(=S)OCO,3.6556
COC1C(C)(C)C(OC(=O)O)C1(C)C,6.9495
COC(=O)CCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,6.2672
Cc1cc2c(s1)-c1sc(C)cc1C2CCCCCCN,1.3223
CC=CC1CC(C)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.104
CC(=O)c1ccc(C(=O)C(C)=S)cc1,1.6753
CCNc1ccc(C(C)=S)s1,1.6806
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)cc4)cc3)cc2)cc1,2.5835
CCc1ccc(Nc2ccc(C)cc2)cc1,3.7655
CC(=S)C(F)(F)c1ccc(C(C)(F)F)s1,2.1503
COC(O)CCC#N,6.9611
CCSCCCOC(=O)C(C)CC,5.1212
CCNCc1ccc(C)cc1,4.4323
CCC(C)F,8.3099
NONC(=S)NONC(=S)NONC(=S)NO,3.3916
CNC(=O)CCCCCCNC(=O)CCCCCCN,5.9361
COC(=O)c1ccc(C(=O)OCCCCO)cc1,4.0149
CCC(C)O,7.5488
CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(N)cc3)cc2)cc1,2.9952
CNC(=S)c1ccc(C(N)=S)s1,1.6122
COc1ccc(SSCCCCCCCCCCSSc2ccc(O)cc2)cc1,4.2235
CCc1ccc(-c2ccc(C(C)=S)cc2)s1,1.9959
Cc1ccc(CC(F)(F)C(C)(F)F)cc1,5.11
COC(=O)NCCSCCSCCNC(=O)OCCCCCCO,4.7777
CCC(C)(C#N)C#N,6.9314
COC(C)COC(=O)CCCCS(=O)(=O)CCCCC(=O)O,6.4017
CNc1ccc(-c2ccc(C(N)=S)cc2)s1,2.3796
COC(=O)NCCSCCCCSCCNC(=O)OCCO,5.1094
CNC1CCCC1C(N)=O,6.4002
CSCCc1ccc(Cc2ccc(CCS)cc2)cc1,4.3552
CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)cc1,2.587
COc1ccc(C(=O)CO)s1,3.1722
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,1.7624
COc1ccc(C(=O)c2ccc(C(=O)NOC(=O)O)s2)cc1,2.9014
CCOc1ccc(-c2ccc(C)cc2)s1,3.0939
CCNOc1ccc(C)cc1,4.1647
CNC(=S)NCNC(=S)NCNC(=S)NCN,3.9125
CCc1ccc(C(=S)c2ccc(C)s2)cc1,2.5143
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)cc3)s2)cc1,2.0606
CONOCONOCONOCO,5.9349
CCC(=S)NC(C)=S,1.7598
Cc1cccc(C)n1,2.9424
COc1ccc(C(=S)c2ccc(O)cc2)cc1,1.7412
COc1ccc(OCO)s1,4.3601
COC(=O)CCC(=O)OCCCCCCCCCCO,6.6201
CNc1ccc(C(=O)C(N)=S)s1,1.4251
CCc1ccc(-c2ccc(C(C)=S)s2)s1,1.7203
CCCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(C)=O,6.5329
CNc1ccc(NO)cc1Nc1ccc(NO)cc1N,3.6275
CNc1ccc(NCN)s1,3.5157
CC1C=CC(C)CC1,5.4843
CNC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,5.8867
CNc1ccc(C(=O)O)cc1Nc1ccc(C(=O)O)cc1N,3.977
CSCCSCCCCCCSCCSCCCCCCS,5.0604
CCc1ccc(C(=S)c2ccc(C)cc2)cc1,2.3058
CCC(C#N)(C#N)CC(C#N)(C#N)CC(C#N)(C#N)C(C#N)C(C)(C#N)C#N,6.4504
COCNCOCNCOCNCO,6.9282
COc1ccc(Oc2ccc(O)cc2)s1,4.0372
COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,2.1724
CCc1ccc(CO)cc1Cc1ccc(CO)cc1C,4.8019
CCc1ccc(Oc2ccc(C)s2)cc1,4.0475
COc1ccc(OC(=O)O)s1,3.6706
CCCC(CO)C(CCC)COC(=O)c1ccc(C(=O)OC)cc1,4.4708
CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(N)cc3)cc2)cc1,3.6012
CCOC(=O)C(C)OC(=O)CCn1c(C)ccc1C,2.05
CC1OC(C(F)(F)F)(C(F)(F)F)OC1(C)F,8.0982
COc1ccc(CC(=O)O)cc1,4.6878
CCC(=O)Nc1ccc(C)s1,3.9328
CNC(=O)CCNC(=O)CCNC(=O)CCN,6.2028
CCC(C#N)(C#N)C(C#N)C(C)(C#N)C#N,6.2447
CNC(=O)Nc1ccc(N)cc1,3.4515
CCC(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C#N)(C#N)C(C#N)C(C)(C#N)C#N,5.9056
CC(=O)c1ccc(Oc2ccc(C)s2)cc1,3.0776
CNc1ccc(Oc2ccc(N)cc2)cc1,3.2074
CC(=O)C(F)(F)NC(C)(F)F,5.0875
CCNCc1ccc(C)s1,4.1265
CONC(=O)NOC(=O)NCONC(=O)NOC(=O)NCO,5.9707
COCC(=S)COCC(=S)COCC(=S)CO,2.5314
COC(=O)CCCCCCC(=O)OCCO,6.8383
COc1ccc(-c2ccc(CO)s2)cc1,2.9246
COC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)OCCO)cc2)cc1,4.3346
COc1c(Cl)cc(C2(c3cc(Cl)c(OC(=O)O)c(Cl)c3)CC3CCC2C3)cc1Cl,4.6838
CCCCc1ccc(C)cc1,4.7657
CCC(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.4578
COCOCCCNCOCOCCCNCO,6.3311
C=CCCCCCCC(CC(=O)O)OC,5.5852
CNc1ccc(Oc2ccc(N)s2)cc1,3.4138
CCc1ccc(Cc2ccc(C)s2)s1,4.1954
CCNc1ccc(C(C)=O)s1,2.5818
CNc1ccc(-c2ccc(C(N)=S)s2)s1,1.9074
CCNc1ccc(O)cc1CNc1ccc(O)cc1C,3.7495
CCc1ccc(Cc2ccc(C)cc2)cc1,4.2049
CC=CC=CC=CC=CC=CC=CC,0.9567
COC(F)(F)c1ccc(C(O)(F)F)cc1,4.4042
CNC(F)(F)CC(N)(F)F,8.287
CC(=O)NC(F)(F)C(C)(F)F,5.4991
CC=CCCCCC=CCCCCC,5.7962
COC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(O)COC12,6.1689
CNC(=O)CCCCCCCCCCC(=O)NCCCCCCN,6.3994
CCC(C)C(=O)NCCO,5.7124
CNc1ccc(C(=S)c2ccc(N)cc2)s1,1.7781
COC(=O)NCCSCCCCCSCCNC(=O)OCC1CCC(CO)CC1,5.4414
CCCCC(C)C#N,7.4859
CNC(=O)c1ccc(-c2ccc(N)cc2)cc1,2.6675
COC(=O)C1CCC(C(=O)OCCO)CC1,6.4481
CCCC(=O)c1ccc(C)s1,3.1093
CNC(=O)c1ccc(C(N)=S)s1,1.932
CCC(C)C(=O)OCCSCCCC#N,5.1226
COC(=S)c1ccc(CO)s1,2.676
CCCc1ccc(-c2ccc(C)s2)s1,2.7315
COCC1CC1COCC1CC1CO,6.9566
COCCOCCOCCOCCO,6.2206
CC(=S)C(F)(F)c1ccc(C(C)(F)F)cc1,2.4957
CCC(=O)c1ccc(O)cc1CC(=O)c1ccc(O)cc1C,3.8893
CCC(C)C(=O)O,6.1071
COC(F)(F)CC(O)(F)F,10.0451
CC(=S)OC(=S)c1ccc(C)s1,1.7517
COC(=O)c1ccc(C(=O)OCCO)cc1,3.8637
CCc1ccc(-c2ccc(-c3ccc(C)s3)s2)cc1,2.8214
NOC(=O)ONOC(=O)ONOC(=O)ONO,5.0089
CN1CCN(C(=O)OCCCCOC(N)=O)CC1,6.4265
COC(F)(F)C(F)(F)C(O)(F)F,9.1214
COC(=O)CCCCCCCCCCCCC(=O)O,5.2681
CC(=S)C(F)(F)CC(C)(F)F,2.4856
CNC(=S)Nc1ccc(N)cc1,2.6405
CC(F)(F)C1(F)C(F)(F)C(C)(F)C(F)(F)C1(F)F,6.9544
CCC(=O)c1ccc(C(C)=O)cc1,2.9172
CNOC(=O)NCC(=O)NC(N)=O,4.9352
NOC(=S)ONOC(=S)ONOC(=S)ONO,3.7133
CNC(=O)c1ccc(C(N)=O)s1,2.6812
CCNCC(C)=O,3.6121
COC(=O)CCCCC(=O)OCCCCCCCCCCO,6.718
COc1ccc(C(=O)c2ccc(O)cc2)cc1,3.1383
Cc1ccc(C(F)(F)CC(C)(F)F)s1,3.8644
CC(=O)C(F)(F)CC(C)(F)F,4.9978
CCC(C)OC(=O)OCC(F)(F)F,7.9003
CCC(C)CCc1ccc(C)cc1,4.5772
Cc1ccc(-c2ccc(Oc3ccc(C)s3)s2)cc1,2.1882
CCC(=S)c1ccc(O)cc1CC(=S)c1ccc(O)cc1C,2.3706
CC(=O)NC(=O)c1ccc(C)cc1,3.4047
CCc1ccc(OC(C)=S)s1,3.0541
CCC(C)C#N,7.4435
COc1ccc(C2(c3ccc(OC(=O)c4cccc(C(=O)O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,3.0176
CCC(C)(C)C(=O)OCC(F)(F)C(F)F,5.3983
CC(=O)c1ccc(C(=O)c2ccc(C)s2)s1,1.863
CSCSCSCSCSCSCS,4.8805
CNCC(F)(F)C(N)(F)F,7.8675
CNC(=O)NC(=O)NCNCNC(=O)NC(=O)NCNCN,5.4
CC(F)C(C)(F)OC(F)(F)F,7.802
CCC(C)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,5.3218
CCNc1ccc(-c2ccc(C)s2)cc1,3.1255
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1,1.6466
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,1.6353
CC(=O)c1ccc(OC(C)=S)s1,1.6701
Cc1ccc(CC(F)(F)C(C)(F)F)s1,4.5178
CCc1ccc(C(=O)c2ccc(C)s2)s1,2.7131
COC(=S)CCOC(=S)CCOC(=S)CCO,3.8308
Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)s1,3.9825
CNc1ccc(C(=O)C(N)=S)cc1,1.7009
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)cc1,3.2719
CCNc1ccc(C(C)=O)cc1,3.1969
CC(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(C)s3)s2)s1,2.3992
Cc1ccc(C(=O)C(F)(F)C(C)(F)F)cc1,3.5762
CCC(C)OC(C)=O,5.9373
CCC1(C)CCCCC1,7.3387
CNC(=O)C(=O)NCCCNC(=O)CCCCCCCC(=O)NCCCN,4.6809
CC(=O)Oc1ccc(C(C)=S)cc1,2.3448
CNNC(=O)C(=O)NNC(=O)CCCCCCCC(N)=O,3.7266
CCNOC(C)=S,3.5947
CCNC(=O)c1ccc(C)s1,3.849
NOC(=S)C(=O)NOC(=S)C(=O)NO,2.095
CCC(C)C(=O)OC(C)C,6.455
CCOC(CC)C(C#N)(C#N)C(C)(C#N)C(=O)OC,5.4071
Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)cc1,4.1742
CONc1ccc(CO)s1,3.8409
CC=CC1CC(C)C(C#N)(CCC)C1,5.8705
CCc1ccc(C(=O)C(C)=S)cc1,2.5816
CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,1.8163
CNCCCNCCCNCCCN,6.381
CNC(=O)CNC(=O)CNC(=O)CN,5.7289
Cc1ccc(-c2ccc(C(=S)c3ccc(C)s3)s2)cc1,1.0659
CNC(=O)c1cc(C(=O)NCC2CCC(CN)CC2)cc(C(C)(C)C)c1,5.1615
CC=CC(CC)(C(F)(F)F)C(F)(F)F,5.7329
CCCCCCCCCC(C)Cl,6.86
CCC(=S)c1ccc(C(C)=S)cc1,1.4834
COC(=O)OCCOCCOC(=O)OCCOCCO,6.6617
CC=C(C)F,0.3906
COC(=S)OC(=O)O,3.9378
COc1ccc(-c2ccc(C(=O)O)s2)s1,2.3145
COc1ccc(C(=S)CO)s1,1.6344
CCC(C)OC(=O)CC1CCCC1,6.4741
COc1ccc(NCO)s1,3.6125
CCCC(=O)C(C)=S,1.8131
COCCCOCCCOCCCO,7.4889
CCc1ccc(NO)cc1Cc1ccc(NO)cc1C,4.426
COc1ccc(-c2ccc(C(=O)O)cc2)cc1,3.0847
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1,2.0643
COc1ccc(OC(=O)O)cc1,4.3251
COC(CC(C)C)C(=O)O,5.8529
CC(=O)CC(F)(F)C(C)(F)F,5.0395
COC(CC(=O)O)C1CO1,6.1493
CNc1ccc(-c2ccc(NC(=O)c3cc(C(N)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,2.4795
COC(=O)NC(=O)C1CC1C(=O)NC(=O)OCCCCCO,5.4301
CCC(=O)c1ccc(-c2ccc(C)s2)s1,2.3893
CC(=O)C(F)(F)C(=O)C(C)(F)F,3.1408
CCNC(=S)c1ccc(C)s1,2.7289
CNc1ccc(-c2ccc(CN)cc2)cc1,3.4971
CN1CCN(C(=O)OC2CCC(OC(N)=O)CC2)CC1,6.2573
CNc1ccc(C(=O)c2ccc(N)s2)s1,1.7108
CCNC(=O)C(C)=S,2.3654
CCCNc1ccc(C)cc1,3.689
CCc1ccc(C(=O)c2ccc(C)s2)cc1,3.4106
COc1ccc(C(=S)c2ccc(O)s2)s1,2.3041
CC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1,2.9556
CCC(C)(C)C(=O)OCC(=O)N1CCCC1,5.3385
CNc1ccc(Cc2ccc(NC(=O)c3cc(C(N)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,2.0738
CCc1ccc(OC(C)=S)cc1,3.7121
CCC(=O)C(=S)c1ccc(C)cc1,2.4428
Cc1cc(-c2sc(-c3cc(C)c(C)s3)cc2C)c2cccccc1-2,1.3327
CCNC(=S)C(C)=O,2.1003
CC(C)C,7.4047
CCC(=O)Nc1ccc(C)cc1,3.7951
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)s1,4.0895
CSSCCCCSSCCCCCCS,4.2836
CC(=O)c1ccc(OC(C)=S)cc1,2.0547
COC(=S)Oc1ccc(O)cc1,3.9415
CNC(=O)C(=S)c1ccc(N)cc1,1.5619
CCCCc1ccc(C)s1,4.2755
CCC(C)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.2862
Cc1ccc(C(F)(F)NC(C)(F)F)cc1,4.2709
CCC(C)(C)C(=O)OC1(C)CCOC(=O)C1,5.9976
COC1C(CO)OC(O)C(O)C1O,7.4757
COC(=S)NCOC(=S)NCOC(=S)NCO,4.2201
CSC(=O)CCCCCSC(=O)CCCCCS,5.0001
CCC(=O)c1ccc(-c2ccc(C)cc2)s1,2.5123
CNOCCNOCCNOCCN,5.7904
CCC(C)(C)C(=O)Oc1ccccc1,4.8118
CCC(C)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7714
COC(=O)CCCCC(=O)OCC(C)(C)CO,6.5878
