smiles,value
CC=CC(C)CCCC=CC(C)CCCC,5.7469
CC1C=CC(C)CC1,5.4843
CC=CC(C)C(C)C(=O)OCCCC,5.4974
COCOCOCOCOCOCO,8.7732
COC(O)CCC#N,6.9611
COCCOCCOCCOCCO,6.2206
COC(C)COC(C)COC(C)CO,6.9903
COC(CO)C(F)(F)F,7.4158
COC(F)(F)C(O)(F)F,10.1137
COCCCOCCCOCCCO,7.4889
COc1ccc(Cc2ccc(O)cc2)cc1,4.3787
COCOCCCCCOCOCCCCCO,6.8354
COc1ccc(SSCCCCCCCCCCSSc2ccc(O)cc2)cc1,4.2235
COC(F)(F)C(F)(F)C(F)(F)C(O)(F)F,8.7307
COCC(C)COCC(C)COCC(C)CO,7.3501
COC(=O)NCCOCCOCCNC(=O)OCCO,6.4585
COCC1CC1COCC1CC1CO,6.9566
COC(=O)CCCCCC(=O)OCCOCCOCCO,5.5157
COC(=O)CCCCCCC(=O)OCCOCCOCCO,6.184
COC(=O)CCCCS(=O)(=O)CCCCC(=O)OCCOCCO,5.7504
CON(C(F)(F)F)C(F)(C(O)(F)F)C(F)(F)F,7.0955
CC1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(C)F,7.8208
CC1OC(C(F)(F)F)(C(F)(F)F)OC1(C)F,8.0982
CSCSCSCSCSCSCS,4.8805
CSCCCCCSCCCCCS,4.989
CSCCSCCCCSCCSCCCCS,4.9438
CSCCSCCCCCCSCCSCCCCCCS,5.0604
CSSCCCCSSCCCCCCS,4.2836
CSCCCCCCSCCCCCCCCCCS,5.52
COC(=O)NCCSCCCCSCCNC(=O)OCCO,5.1094
COC(=O)NCCSCCSCCNC(=O)OCCCCCCO,4.7777
COC(=O)NCCSCCCCCSCCNC(=O)OCCCCCCO,5.1327
CSC1CCCC(S)C1,5.2199
COC(=O)NCCSCCCSCCNC(=O)OCC1CCC(CO)CC1,5.0712
COC(=O)NCCSCCCCCSCCNC(=O)OCC1CCC(CO)CC1,5.4414
CSc1ccc(S)cc1,3.1848
CSCCc1ccc(Cc2ccc(CCS)cc2)cc1,4.3552
CCCCC1CCN(C(=O)SSCCCCSSC(=O)N2CCC(C)CC2)CC1,4.297
COC(=O)CCC(=O)OCCCCCCCCCCO,6.6201
COC(=O)CCCCC(=O)OCCO,6.7769
COC(=O)CCCCC(=O)OCCCCCCCCCCO,6.718
COC(=O)CCCCCCC(=O)OCCO,6.8383
COC(=O)CCCCCCC(=O)OCCCO,6.4907
COC(=O)c1ccc(C(=O)OCCO)cc1,3.8637
COC(=O)c1ccc(C(=O)OCCCCO)cc1,4.0149
CSC(=O)CCCCCSC(=O)CCCCCS,5.0001
COC(=O)COC(=O)COC(=O)CO,6.5712
COC(=O)CCCCCOC(=O)CCCCCO,7.0558
COC(=O)CCCCCCCCCCCO,6.8377
COC(=O)CCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCO,6.0542
COC(=O)c1ccc(C(=O)OCC(C)C(C)CO)cc1,4.2335
CCCC(CO)C(CCC)COC(=O)c1ccc(C(=O)OC)cc1,4.4708
COC(=O)CCOC(=O)CCOC(=O)CCO,6.684
COC(=O)C(C)COC(=O)C(C)CO,6.5897
COC(=O)CCCCCCCCCCC(=O)OCCCO,6.3683
COc1ccc(C(OC)C(C)(C)C(=O)O)cc1,4.5832
COC(=O)C1CCC(C(=O)OCC2CCC(CO)CC2)CC1,6.4924
COC(=O)c1cccc(C(=O)OCC2CC2CO)c1,4.4908
COC(C)COC(=O)CCCCC(=O)O,6.5974
COC(=O)C1CCC(C(=O)OCCO)CC1,6.4481
COc1ccc(CC(=O)O)cc1,4.6878
COC(=O)C(CCl)(CCl)COC(=O)C(CO)(CCl)CCl,6.1969
COC(=O)CCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,6.2672
COC(=O)CCCCC(=O)OCC(C)(C)CO,6.5878
COC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O,6.2709
COC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,5.7563
COC(=O)C1CCC(C(=O)OCCCCO)CC1,6.5835
COC(C)COC(=O)CCCCS(=O)(=O)CCCCC(=O)O,6.4017
CCc1ccc(C(=O)O)cc1Cc1ccc(C(=O)O)cc1C,3.7934
CNC(=O)CCNC(=O)CCNC(=O)CCN,6.2028
CNC(=O)CCCCCCCCCCC(=O)NCCCCCCN,6.3994
CNC(=O)CCCCCCNC(=O)CCCCCCN,5.9361
CNC(=O)c1cc(C(=O)NCC2CCC(CN)CC2)cc(C(C)(C)C)c1,5.1615
CNC(=O)c1cccc(C(=O)NCCC(C)C(C)CCN)c1,4.7199
CNC(=O)CNC(=O)CNC(=O)CN,5.7289
CNc1cccc(C(N)=O)c1,3.2399
CCc1ccc(C(N)=O)cc1Cc1ccc(C(N)=O)cc1C,4.2448
CNC(=O)c1ccc(C(=O)NCCCCCCCCCCCN)cc1,4.214
CNC(=O)CCCCCC(=O)NCC1CCC(CN)CC1,5.2823
CNC(=O)C1CC1C(=O)NCC1CC1CN,5.6374
CNC(C)C(=O)NCC(=O)NCC(=O)NCC(N)=O,5.4756
CN1CCN(C(=O)c2ccc(C(N)=O)cc2)CC1,4.7036
CNC(C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,5.8867
CNC1CCCC1C(N)=O,6.4002
CNNC(=O)C(=O)NNC(=O)CCCCCCCC(N)=O,3.7266
CCCCCCCCCCCCC(C(=O)NC)C(=O)NCCCCCN,6.2733
CNC(=O)C(=O)NCCCNC(=O)CCCCCCCC(=O)NCCCN,4.6809
CNc1ccc(-c2ccc(NC(=O)c3cc(C(N)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,2.4795
COC(=O)NCCCCCCCCCCNC(=O)OCCO,6.6421
COC(=O)NCCCNC(=O)OCCCCCCO,6.5954
COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO,6.4326
COC(=O)Nc1cc(NC(=O)OCCCCCO)ccc1C,4.5288
COC(=O)Nc1cc(NC(=O)OCC2CC2CO)ccc1C,4.7181
CN1CCN(C(=O)OCC(C)(C)COC(N)=O)CC1,6.4401
COC(=O)Nc1ccc(NC(=O)OCC(C)(C)CO)cc1,4.4894
CN1CCN(C(=O)OCCCCOC(N)=O)CC1,6.4265
COC(=O)Nc1ccc(C(C)(C)c2ccc(NC(=O)OCCO)cc2)cc1,4.3346
CN1CCN(C(=O)OC2CCC(OC(N)=O)CC2)CC1,6.2573
COC(=O)NC(=O)C1CC1C(=O)NC(=O)OCCCCCO,5.4301
Cn1c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccc(N)cc5)cc4)c(=O)c3cc2c1=O,2.3234
COC(=O)c1ccc(C(=O)O)cc1,3.1295
COC(=O)CCCCCCCCCCCCC(=O)O,5.2681
COC1C(C)(C)C(OC(=O)O)C1(C)C,6.9495
COC(=O)OCCCCCOC(=O)OCCCCCO,7.123
COc1ccc(OC(=O)O)cc1,4.3251
Cc1cccc(-c2nc3cc4nc(C)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,1.9959
CNCCCNCCCNCCCN,6.381
COc1ccc(C(=O)c2ccc(O)cc2)cc1,3.1383
CCCc1ccc(-c2ccc(C)cc2)cc1,3.7492
CCCC1CC(C)C2CCCC12,7.4997
CC1CC2CC1C(C)C2C1C(C)C2CC(C)C1C2,6.7713
CCCC1CC(C)C2C3CC(CC)C(C3)C12,7.528
CCCC1CCC(C)C1,7.9915
CCC(C)OC(=O)OCC(F)(F)F,7.9003
CC=C(C)C#N,0.5068
CC=C(C)F,0.3906
CCCCC(C)C#N,7.4859
CCC(C)(Cl)C#N,5.8652
CC=CC(C)(C)CC(C#N)CC=CC(C)(C)CC(C#N)CC,5.2738
CCC(C)CO,7.4192
CC#CC(=C(C)c1cnc2ccccc2c1)c1cnc2ccccc2c1,0.5725
CC=CC1CC(C)C(C#N)(CC)C1,5.5315
CC=CC1CC(C)C(C#N)(CCC)C1,5.8705
CC=CC1CC(C)C(C(=O)OCCNC(C)(C)C)C1,4.7904
CCOC(CC)C(C#N)(C#N)C(C)(C#N)C(=O)OC,5.4071
CCC(C)C(=O)NCCO,5.7124
CCC(C)(C)C(=O)OC1(C)CCOC(=O)C1,5.9976
CCC(C)(C)C(=O)OCCC1CCCCC1,6.5993
CC1C2CC(C(=O)NCC(O)C(O)C(OC3OC(CO)C(O)C(O)C3O)C(O)CO)C(C2)C1C,5.6407
CCC(C)C(=O)Nc1ccccc1Cl,4.2427
CCC(C)(C)C(=O)OCC(=O)N1CCCC1,5.3385
CCCCCCCC(Cl)C(C)Cl,6.7965
CC(F)(F)C1(F)C(F)(F)C(C)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,7.543
CCCCCCCCCC(C)Cl,6.86
CC1C=C(C(C)(C)C)C2CC=CCC12,4.8262
CC=CC1CC(C)C2CC=CC12,5.6741
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(C)ccc2-c2ccc(C)cc21,2.85
CC=CC1CC(C)C2C3CCC(C3)C12,5.7656
COC1C(CO)OC(O)C(O)C1O,7.4757
CON(C(F)(F)F)C(F)(Cl)C(O)(F)F,6.6835
COC(F)(F)C(F)(F)C(O)(F)F,9.1214
CCc1ccc(CO)cc1Cc1ccc(CO)cc1C,4.8019
COC(=O)OCCOCCOC(=O)OCCOCCO,6.6617
COC(=O)OC1COC2C(O)COC12,6.6786
COC(CCO)(C(F)(F)F)C(F)(F)F,8.3878
COC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(O)COC12,6.1689
COC(=O)OCCOCCOC(=O)OC1COC2C(O)COC12,6.5378
CCCCCCCCCCCCn1c(C)ccc1-c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,2.1442
Cc1cccc(-c2ccc(-c3ccc(C)s3)s2)n1,2.0464
Cc1cc(C#N)c(C)s1,1.0894
CC=c1ccc(=c2ccc(=Cc3ccc(C)s3)s2)s1,1.224
Cc1cc2c(s1)-c1sc(C)cc1C2CCCCCCN,1.3223
Cc1cc(-c2sc(-c3cc(C)c(C)s3)cc2C)c2cccccc1-2,1.3327
COC(=O)CC(=O)OCCCCCO,6.4679
COC(CC(C)C)C(=O)O,5.8529
COc1ccc(C2(c3ccc(OC(=O)c4cccc(C(=O)O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,3.0176
COC(CC(=O)O)C1CO1,6.1493
COc1ccc(-c2ccc(C(=O)O)cc2)cc1,3.0847
C=CCCCCCCC(CC(=O)O)OC,5.5852
COC(=O)CC(C)CCOC(=O)CC(C)CCO,6.7489
COc1ccc(OC(=O)c2ccc(C(=O)O)cc2)cc1C1CCCCCCC1,3.1917
COC(=O)C1C2C=CC(C2)C1C(=O)OCCO,5.3661
CNc1ccc(Cc2ccc(NC(=O)c3cc(C(N)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,2.0738
CNc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(N)=O)cc2)cc1,2.9894
CNc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(N)=O)c2)cc1,2.9949
CNC(=S)NCCCCCNC(=S)NCCCCCN,4.3365
CC=CC1CC(C)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.104
COc1c(Cl)cc(C2(c3cc(Cl)c(OC(=O)O)c(Cl)c3)CC3CCC2C3)cc1Cl,4.6838
COC1CCC(OC(=O)OCCCCCOC(=O)O)CC1,6.0614
COC1CCC(OC(=O)OCCCCCCOC(=O)O)CC1,7.0127
CCC(c1ccc(OC)cc1)c1ccc(OC(=O)O)cc1,4.7325
CNc1ccc(N)cc1,2.3603
Cc1cccc(C)n1,2.9424
CC=Cc1ccc(C)n1CCCCCC,1.3683
CCOC(=O)C(C)OC(=O)CCn1c(C)ccc1C,2.05
CC(C#N)=C(c1ccccc1)c1ccc(C)cc1,2.5883
CCC(C)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.7714
CCC(C)(F)C#N,7.0615
CCC(C)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.2862
CCC(CC(CC(CC(C)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,4.8255
Cc1ccc(-c2ccc(C)s2)s1,0.9894
Cc1ccc2oc(-c3ccc4nc(C)oc4c3)nc2c1,2.5367
CCc1ccc(C)cc1Cc1ccc(C)cc1C,2.5648
CCCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(C)=O,6.5329
CCC(CC(CC(C)c1ccccn1)c1ccccn1)c1ccccn1,4.5101
CC(=S)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,0.75
COc1ccc(-c2ccc(-c3ccc(O)s3)s2)s1,1.8638
CC(=S)Oc1ccc(-c2ccc(C)s2)s1,1.9834
COc1ccc(C(=S)c2ccc(O)s2)s1,2.3041
CC(=S)OC(=S)c1ccc(C)s1,1.7517
COc1ccc(Oc2ccc(O)s2)s1,4.047
COC(=S)Oc1ccc(O)s1,3.0437
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)s3)s2)cc1,1.1128
COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)s1,1.9403
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)cc3)s2)cc1,2.0606
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,1.8996
COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,2.1724
Cc1ccc(-c2ccc(C(=S)c3ccc(C)s3)s2)cc1,1.0659
Cc1ccc(-c2ccc(Oc3ccc(C)s3)s2)cc1,2.1882
CC(=S)Oc1ccc(-c2ccc(C)cc2)s1,2.3094
COc1ccc(-c2ccc(-c3ccc(O)cc3)cc2)s1,2.397
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)cc3)cc2)cc1,1.8601
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)cc4)cc3)cc2)cc1,2.5835
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,1.6353
COc1ccc(-c2ccc(-c3ccc(O)cc3)cc2)cc1,3.3861
COC(=S)c1ccc(-c2ccc(O)cc2)cc1,2.8665
CC(=S)c1ccc(C(=S)c2ccc(C)cc2)s1,1.1979
COc1ccc(C(=S)c2ccc(O)cc2)s1,2.4038
CC(=S)c1ccc(C(=S)c2ccc(C)cc2)cc1,1.8035
COc1ccc(C(=S)c2ccc(O)cc2)cc1,1.7412
CC(=S)OC(=S)c1ccc(C)cc1,2.364
COc1ccc(Oc2ccc(O)cc2)s1,4.0372
COc1ccc(Oc2ccc(O)cc2)cc1,3.6966
Cc1ccc(OC(=S)c2ccc(C)s2)cc1,2.0472
COC(=S)Oc1ccc(O)cc1,3.9415
CCc1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,2.1001
CCc1ccc(-c2ccc(C(C)=S)s2)s1,1.7203
COc1ccc(-c2ccc(CO)s2)s1,2.9968
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1,2.512
CCc1ccc(-c2ccc(C(C)=S)cc2)s1,1.9959
COc1ccc(-c2ccc(CO)s2)cc1,2.9246
CCc1ccc(Cc2ccc(C)s2)s1,4.1954
CCc1ccc(CC(C)=S)s1,2.5553
CCc1ccc(C(=O)c2ccc(C)s2)s1,2.7131
CCc1ccc(C(=O)C(C)=S)s1,2.693
COC(=O)c1ccc(CO)s1,3.78
CCc1ccc(C(=S)c2ccc(C)s2)s1,2.2961
COC(=S)c1ccc(CO)s1,2.676
CCc1ccc(Nc2ccc(C)s2)s1,3.6624
CCc1ccc(NC(C)=S)s1,2.8469
CONc1ccc(CO)s1,3.8409
CCc1ccc(Oc2ccc(C)s2)s1,4.26
CCc1ccc(OC(C)=S)s1,3.0541
CCc1ccc(-c2ccc(-c3ccc(C)s3)s2)cc1,2.8214
CCc1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,2.7314
CCc1ccc(-c2ccc(C(C)=S)s2)cc1,1.9323
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,2.8951
CCc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,3.4166
CCc1ccc(-c2ccc(C(C)=S)cc2)cc1,2.5561
COc1ccc(-c2ccc(CO)cc2)cc1,3.7323
CCc1ccc(Cc2ccc(C)s2)cc1,4.0831
CCc1ccc(Cc2ccc(C)cc2)cc1,4.2049
CCc1ccc(CC(C)=S)cc1,2.9253
CCc1ccc(C(=O)c2ccc(C)s2)cc1,3.4106
CCc1ccc(C(=O)c2ccc(C)cc2)cc1,3.8451
CCc1ccc(C(=O)C(C)=S)cc1,2.5816
CCc1ccc(C(=S)c2ccc(C)s2)cc1,2.5143
CCc1ccc(C(=S)c2ccc(C)cc2)cc1,2.3058
CCc1ccc(C(O)=S)cc1Cc1ccc(C(O)=S)cc1C,3.1473
CCc1ccc(Nc2ccc(C)s2)cc1,3.5013
CCc1ccc(Nc2ccc(C)cc2)cc1,3.7655
CCc1ccc(NC(C)=S)cc1,3.5265
CCc1ccc(NO)cc1Cc1ccc(NO)cc1C,4.426
CCc1ccc(Oc2ccc(C)s2)cc1,4.0475
CCc1ccc(OC(C)=S)cc1,3.7121
CCCc1ccc(-c2ccc(C)s2)s1,2.7315
CCCc1ccc(C(C)=S)s1,2.295
COc1ccc(CCO)s1,4.1608
CCCc1ccc(-c2ccc(C)s2)cc1,2.9495
CCCc1ccc(C(C)=S)cc1,2.7697
CCCc1ccc(O)cc1CCc1ccc(O)cc1C,4.052
CCCCc1ccc(C)s1,4.2755
CCCCc1ccc(C)cc1,4.7657
CCCCC(C)=O,5.13
CCCCC(C)=S,2.9464
CCCC(=O)c1ccc(C)s1,3.1093
CCCC(=O)c1ccc(C)cc1,3.6964
CCCC(=O)C(C)=S,1.8131
COC(=S)CCOC(=S)CCOC(=S)CCO,3.8308
CCCNc1ccc(C)s1,3.793
CCCNc1ccc(C)cc1,3.689
CCCNC(C)=S,3.6727
CNOCCNOCCNOCCN,5.7904
CCC(=O)c1ccc(-c2ccc(C)s2)s1,2.3893
CCC(=O)c1ccc(-c2ccc(C)cc2)s1,2.5123
CCC(=O)c1ccc(C(C)=O)s1,2.9786
CCC(=O)c1ccc(C(C)=S)s1,2.3542
COc1ccc(C(=O)CO)s1,3.1722
CCC(=O)c1ccc(-c2ccc(C)s2)cc1,2.5243
CCC(=O)c1ccc(-c2ccc(C)cc2)cc1,3.0649
CCC(=O)c1ccc(C(C)=O)cc1,2.9172
CCC(=O)c1ccc(C(C)=S)cc1,2.4669
CCC(=O)c1ccc(O)cc1CC(=O)c1ccc(O)cc1C,3.8893
CCC(=O)Cc1ccc(C)s1,3.7852
CCC(=O)Cc1ccc(C)cc1,3.781
CCC(=O)CC(C)=O,4.6959
CCC(=O)CC(C)=S,3.1252
COCC(=O)COCC(=O)COCC(=O)CO,4.6507
CCC(=O)C(=S)c1ccc(C)s1,2.1804
CCC(=O)C(=S)c1ccc(C)cc1,2.4428
CCC(=O)C(=S)C(C)=O,1.4812
COC(=S)C(=O)COC(=S)C(=O)CO,2.0217
CCC(=O)Nc1ccc(C)s1,3.9328
CCC(=O)Nc1ccc(C)cc1,3.7951
CCC(=O)NC(C)=O,4.8368
CCC(=O)NC(C)=S,3.0348
CCC(=O)Oc1ccc(C)s1,4.2025
CCC(=O)OC(C)=O,5.9215
CCC(=O)OC(C)=S,3.73
CCC(=S)c1ccc(C(C)=S)s1,1.6797
COc1ccc(C(=S)CO)s1,1.6344
CCC(=S)c1ccc(C(C)=S)cc1,1.4834
CCC(=S)c1ccc(N)cc1CC(=S)c1ccc(N)cc1C,2.1148
CCC(=S)c1ccc(O)cc1CC(=S)c1ccc(O)cc1C,2.3706
CCC(=S)CC(C)=S,2.5638
COCC(=S)COCC(=S)COCC(=S)CO,2.5314
CCC(=S)C(=O)C(C)=S,0.725
COC(=O)C(=S)COC(=O)C(=S)CO,2.0697
CCC(=S)NC(C)=S,1.7598
CONC(=S)CONC(=S)CONC(=S)CO,3.2554
CCC(=S)OC(C)=S,2.7744
CCNc1ccc(-c2ccc(C)cc2)s1,3.3441
CCNc1ccc(C(C)=O)s1,2.5818
CCNc1ccc(C(C)=S)s1,1.6806
CNc1ccc(NCN)s1,3.5157
COc1ccc(NCO)s1,3.6125
CCNc1ccc(-c2ccc(C)s2)cc1,3.1255
CCNc1ccc(C(C)=O)cc1,3.1969
CCNc1ccc(N)cc1CNc1ccc(N)cc1C,3.4981
CCNc1ccc(O)cc1CNc1ccc(O)cc1C,3.7495
CCNCc1ccc(C)s1,4.1265
CCNCc1ccc(C)cc1,4.4323
CCNCC(C)=O,3.6121
CCNCC(C)=S,2.6614
CNCNCNCNCNCNCN,6.2293
COCNCOCNCOCNCO,6.9282
CCNC(=O)c1ccc(C)s1,3.849
CCNC(=O)C(C)=S,2.3654
CCNC(=S)c1ccc(C)s1,2.7289
CCNC(=S)c1ccc(C)cc1,3.1832
CCNC(=S)C(C)=O,2.1003
CNC(=S)NCNC(=S)NCNC(=S)NCN,3.9125
COC(=S)NCOC(=S)NCOC(=S)NCO,4.2201
CCNOc1ccc(C)s1,4.0591
CCNOc1ccc(C)cc1,4.1647
CCNOC(C)=S,3.5947
CNONCNONCNONCN,4.8889
CCOc1ccc(-c2ccc(C)cc2)s1,3.0939
COc1ccc(OCO)s1,4.3601
CCOc1ccc(O)cc1COc1ccc(O)cc1C,4.685
COC(=O)OCOC(=O)OCOC(=O)OCO,7.1042
COC(=S)OCOC(=S)OCOC(=S)OCO,3.6556
CCONC(C)=O,5.5012
CONOCONOCONOCO,5.9349
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,1.2608
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1,1.6466
COc1ccc(-c2ccc(C(=O)O)s2)s1,2.3145
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1,1.5224
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1,1.9265
COc1ccc(-c2ccc(C(=O)O)s2)cc1,2.0204
CC(=O)c1ccc(C(=O)c2ccc(C)s2)s1,1.863
CC(=O)c1ccc(C(=O)C(C)=S)s1,1.1902
COC(=O)c1ccc(C(=O)O)s1,3.202
COC(=S)c1ccc(C(=O)O)s1,2.3663
CC(=O)c1ccc(Oc2ccc(C)s2)s1,2.4838
CC(=O)c1ccc(OC(C)=S)s1,1.6701
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,1.7624
COc1ccc(-c2ccc(C(=O)O)cc2)s1,2.7538
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,2.5479
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1,2.0643
CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1,2.4807
CC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1,2.9556
CC(=O)c1ccc(C(=O)C(C)=S)cc1,1.6753
COC(=S)c1ccc(C(=O)O)cc1,2.5144
CC(=O)c1ccc(Oc2ccc(C)s2)cc1,3.0776
CC(=O)c1ccc(OC(C)=S)cc1,2.0547
CC(=O)C(=S)OC(C)=S,1.4146
CC(=O)Oc1ccc(C(C)=S)s1,1.9856
COc1ccc(OC(=O)O)s1,3.6706
CC(=O)Oc1ccc(C(C)=S)cc1,2.3448
COC(=O)OC(=O)O,5.926
COC(=S)OC(=O)O,3.9378
CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)s1,1.5003
CNc1ccc(-c2ccc(CN)s2)s1,2.8559
CNc1ccc(-c2ccc(C(N)=O)s2)s1,1.9451
CNc1ccc(-c2ccc(C(N)=S)s2)s1,1.9074
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1,1.6397
CNc1ccc(-c2ccc(C(N)=S)cc2)s1,2.3796
CNc1ccc(C(=O)c2ccc(N)s2)s1,1.7108
CNc1ccc(C(=O)C(N)=S)s1,1.4251
CNc1ccc(C(=S)c2ccc(N)s2)s1,1.9993
CNc1ccc(C(=S)c2ccc(N)cc2)s1,1.7781
CNc1ccc(Nc2ccc(N)s2)s1,3.4208
CNc1ccc(NC(N)=S)s1,2.1538
CNc1ccc(Oc2ccc(N)s2)s1,3.9124
CNc1ccc(OC(N)=S)s1,2.6588
CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)cc1,2.587
CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,1.8163
CNc1ccc(-c2ccc(C(N)=S)s2)cc1,1.4764
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1,1.8733
CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,2.9094
CNc1ccc(-c2ccc(CN)cc2)cc1,3.4971
CNc1ccc(-c2ccc(C(N)=S)cc2)cc1,2.3255
