smiles,value
CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(C)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,252.0
CC(=O)OCCOC(=O)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,280.0
COC(=O)CCCCC(=O)OCCO,-61.91
CCC(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-37.0
CS(=O)(=O)c1ccc(Nc2cccc(Nc3ccc(S)cc3)c2)cc1,145.0
CN1C(=O)c2ccc(Oc3cccc(C(=O)Nc4ccc(Cc5ccc(N)cc5)cc4)c3)cc2C1=O,243.0
Cc1ccc(Oc2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(C)cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,266.0
NP(=NP)(OCC(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)F,-65.0
CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCOC(=O)OCCCCCN)C4=O)cc2C1=O,84.0
CCC(C)(C)C(=O)OCCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,39.0
COc1ccc2ccc(Oc3ccc(C(=O)Nc4cccc(NC(=O)c5ccc(O)cc5)c4)cc3)cc2c1,168.0
CC=CC1CC(C)C(C(=O)OC)C1C(=O)OC,77.3
Cc1cc(-c2cc(C)c(Oc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc(C(F)(F)F)c3)c(C)c2)cc(C)c1Oc1cc(N)cc(C(F)(F)F)c1,252.2
CCC(C)(C(=O)OC)c1ccccc1,121.0
CC=CC(CC)COCC(=O)OCCCCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,19.6
CN(C)c1ccc(C(=O)c2ccc(N(C)CCCN)cc2)cc1,101.0
CNC(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3cccc(N)n3)cc2)cc1,216.67
CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC(=O)Nc4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc2)C3=O)cc1,216.0
CN1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,217.0
CCCCCCCCCCOc1ccc(N=Nc2ccc(OCCCCCCOC(=O)C(C)(C)CC)cc2)cc1,110.0
CCCCCOc1cc(C(=O)O)cc(C(=O)Oc2cccc(OC)c2)c1,96.0
CCCCCCCCc1cc(C)sc1-c1ccc(-c2sc(-c3ccc(-c4ccc(C)cc4)cc3)cc2CCCCCCCC)cc1,0.6
COc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)O)cc21,227.5
CCCCc1nc2cc(-c3ccc4[nH]c(C)nc4c3)ccc2[nH]1,275.0
COC(=O)CCC(=O)OCCCCO,-22.65
CNC(=O)CCCCCCCCCCCCN,41.0
CCc1ccc(C(C)Cc2ccc(C(C)C)cn2)cn1,132.25
CCC(C)(C)C(=O)OCC1COCCOCCOCCOCCOC1,25.0
CCC(C)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,48.0
COc1cccc2c(OCCNC(=O)c3cccc(C(=O)NCCO)c3)cccc12,171.0
COc1ccc(C2(c3ccc(OC(=O)O)c(C)c3)CC3CCC2C3)cc1C,161.0
COc1cccc(NC(=O)CCCCCCC(=O)Nc2cccc(OCC(O)COc3ccc(C(C)(C)c4ccc(OCC(O)CO)cc4)cc3)c2)c1,92.0
CCC(C)c1c(F)c(F)c(OC)c(F)c1F,94.0
CCc1ccc(C(=O)C(C)Cc2ccc(C(=O)C(C)C)cc2)cc1,59.5
CNc1ccc(Nc2ccc(N)cc2)cc1,91.75
COc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(=O)O)cc2)C(=O)OCC(C)C)cc1,56.0
CC=Cc1c(OC(=O)c2ccc(C(=O)Oc3ccc4ccccc4c3C=Cc3cccc(C)n3)cc2)ccc2ccccc12,145.0
CC(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4ccc(-c5nc6cc(C)ccc6[nH]5)cc4)nc3c2)c1,294.0
COCOCCCCOCOCCCCO,-83.2
COc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(O)cc4)cc3)cc2)cc1-c1ccccc1,166.0
CNNC(=O)c1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C)cn2)C3=O)cc(C(=O)NNC(=O)c2ccc(C(N)=O)cc2)c1,145.6
COc1ccc(C2(c3ccc(Oc4ccc(-c5ccc(NC(=O)c6cc(C(=O)Nc7ccc(-c8ccc(O)c(C(F)(F)F)c8)cc7)cc(C(C)(C)C)c6)cc5)cc4C(F)(F)F)cc3)c3ccccc3-c3ccccc32)cc1,278.0
CNc1ccc(C(C)(C)c2ccc(NC(=O)c3cccc(C(N)=O)c3)cc2)cc1,278.33
CCC(C)c1ccc(C([Si](C)(C)C)[Si](C)(C)C)cc1,156.0
COc1c(C(C)C)cc(O)cc1C(C)C,152.4
COc1ccc(Oc2ccc(C=Nc3ccc(Oc4ccc(N=Cc5ccc(O)cc5)cc4)cc3)cc2)cc1,120.0
COc1ccc(OC(=O)c2ccc(-c3ccc(C(=O)O)cc3)cc2-c2ccccc2)cc1,140.0
COc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5cccc(C(C)(C)c6ccc(O)cc6)c5)cc4)cc3)c2)cc1,180.0
CCC(C)CC(C)CC(C)CC(C)C,45.5
COc1ccc(C(=O)c2ccc(OCCCCCCOC(=O)OCCCCCCCCCCCCOC(=O)OCCCCCCO)cc2)cc1,-8.0
COc1ccc(C(=C(Cl)Cl)c2ccc(OCO)cc2)cc1,108.0
CCCCCOc1cc(C(=O)OC)cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)CO)c1,-30.0
CCCCCCCCC(=O)OCC1COC(C)O1,-23.0
CC(=O)c1ccc2c(c1)C(=O)N(c1c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(N5C(=O)c6ccc(C)cc6C5=O)c(-c5ccccc5)c4)cc3)cc1-c1ccccc1)C2=O,265.0
CCCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OC(=O)C(C)CC)cc3)cc2)cc1,48.0
CSCC(C)(C)CSCC(C)(C)CS,-51.03
CN1C(=O)CC(=O)N(c2ccc(Oc3ccc4ccc(Oc5ccc(N)cc5)cc4c3)cc2)C1=S,151.5
CC=CC1CC(C)C(C#N)([Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)C1,47.0
CCC(C)(C)C(=O)OCC(=O)Nc1cc(C)on1,128.0
CCC(C)(C)C(=O)Oc1ccc(C=Cc2ccccc2)cc1,143.0
COc1cc(C)c(C(c2cc(C(C)C)c(Oc3ccc(C(=O)c4ccc(O)cc4)cc3)cc2C)c2ccccc2C(=O)O)cc1C(C)C,228.0
COc1ccc(-c2ccc(OCCCO)c3ccccc23)c2ccccc12,173.5
COc1ccc(NC(=O)C=CC(=O)NNC(=O)C=CC(=O)Nc2ccc(OC(=O)C=CC(=O)NNC(=O)C=CC(=O)O)cc2)cc1,265.0
CCCCCCCCc1cc(OC)cc(OC(=O)c2cccc(C(=O)O)c2)c1,50.5
CN1C(=O)c2ccc(Oc3ccccc3Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N)cc6)cc5)cc3)C4=O)cc2C1=O,202.0
COC(=O)c1ccccc1C(=O)OCCCCCCCCCCO,-14.0
CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(CCCCCCCCCCCN)C4=O)cc2C1=O,74.0
CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N)c5)c3)C4=O)cc2C1=O,251.0
CCC(C)c1ccc(C(C)(C)C)cc1,134.63
COc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc(O)cc4)cc3)cc2)cc1,150.5
CN1C(=O)C2C3C=CC(C2C1=O)C1C(=O)N(c2cccc(Oc4cccc(Oc5cccc(N)c5)c4)c2)C(=O)C31,162.0
CC(C)C(=O)OC1CCCCC1,140.0
Cc1ccc2c(c1C(C)c1ccc3c(c1C(C)C)OCO3)OCO2,119.0
Cc1ccc(-c2ccc3c(c2)C(CCCCCCC#N)(CCCCCCC#N)c2cc(C)ccc2-3)cc1,90.0
CCCCCOc1ccc(N=Cc2ccc(OCCCCCCOC(=O)C(C)CC)cc2O)cc1,36.0
COc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(OCCCCCO)cc3)cc2)cc1,112.0
CNc1ccc(CC(C)(C)NC(=O)CCC(N)=O)cc1,158.0
CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCC[Si](C)(C)O[Si](C)(C)CCCN)C4=O)cc2C1=O,75.0
COCC1OC(OCC2OC(O)C(N)C(O)C2O)C(N)C(O)C1O,122.0
COc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccccc4-c4ccccc4C(=O)c4ccc(O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,178.5
COC(=O)c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c2cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)CO)c2)c1,19.83
COc1ccc(Oc2ccc(OC(=O)c3cccc(C(=O)O)c3)cc2)cc1,164.5
CON(C(F)(F)F)C(F)(Cl)C(O)(F)F,-50.0
CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N)cc5)cc3)C4=O)cc2C1=O,262.0
CNC(=O)CCCCCCCCC(=O)NCCCCCCCCN,54.0
CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(C(=O)c6ccc(N)cc6)cc4)C5=O)cc3)cc2C1=O,268.0
CN(CCN)C(=O)c1ccc(F)c(F)c1F,102.0
COC(=O)OCCOCCOC(=O)OC1COC2C(O)COC12,46.5
CCCCCCCCOC(=O)C(Cc1ccc(OC)cc1)NC(=O)CCc1ccc(OC(=O)CCC(=O)O)cc1,46.75
CN(C(=O)c1ccc(C(N)=O)cc1Sc1ccccc1)c1ccccc1,152.0
C[Si](C)(O)c1cccc([Si](C)(C)O[SiH3])c1,-52.0
CCOP(=O)(C(C)C)N(C)CC(C)P(=O)(OCC)N(C)CC,32.0
COC(CO)CBr,-14.0
COc1ccc2cc(Oc3ccc(S(=O)(=O)c4ccc(O)cc4)cc3)ccc2c1,231.0
Cc1cc(C(c2cccnc2)c2cc(C)c(N3C(=O)CC(Nc4cccc(NC5CC(=O)N(C)C5=O)c4)C3=O)c(C)c2)cc(C)c1N,224.0
COP(=O)(N=Nc1ccc(Oc2ccc(N=NP(=O)(OC)OCC3CCC(CO)CC3)cc2)cc1)OC,50.0
COc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(O)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,187.0
[2H]C([2H])([2H])OC(=O)OC(C)CC,55.0
COc1ccc(Cc2ccc(OC(=O)CCCCC(=O)O)cc2)cc1,60.5
COC(COC=O)COC(C)COC(COC=O)COC(C)CO,-9.0
COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCN(CCO)c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)c(C)c3)cc2)cc1,115.0
CC(=O)c1ccc2c(c1)C(=Nc1cccc(Oc3cccc(Oc4cccc(N=C5OC(=O)c6ccc(C)cc65)c4)c3)c1)OC2=O,190.0
CCC(C)(CC(C)(CC(C)(C)OC)OC)OC,67.0
CCC(C)OC(=O)c1ccc(-c2ccccc2)cc1,84.5
COP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(Br)cc(C(c2cc(Br)c(O)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,154.0
Cc1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(C)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1,268.0
CNC(=O)CCC1(CCC(=O)NCCCCCCN)c2ccccc2-c2ccccc21,122.0
CNC(CCC(=O)OCc1ccccc1)C(N)=O,9.38
CC(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(N6C(=O)c7ccc(C)cc7C6=O)c6ccccc56)c5ccccc35)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,250.0
COC(=O)c1ccc2cc(C(=O)OCCCCO)ccc2c1,65.5
CC(=O)Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C)cc7C6=O)cc5)cc3)C4=O)c2)cc1,236.0
Cc1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(C)nc6c5)cc4n3)cc2)cc1,326.64
CN1C(=O)C(=O)N(c2ccc(Oc3ccc(N4C(=O)C(=O)N(CCCCCCN)C4=O)cc3)cc2)C1=O,172.0
CC(F)(F)C(C)(F)C(F)(F)F,158.5
CCC(C)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,198.0
Cc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,266.0
CCCCCC(C)(O)c1ccc(C(C)CC)cc1,92.5
CCn1c(-c2ccc(N=Nc3ccc(N(CCO)CCOC(=O)c4cccc(C(=O)OC)c4)cc3)cc2)nc2ccc([N+](=O)[O-])cc21,147.0
CN1C(=O)c2cccc(Oc3ccc(C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(Oc8ccc(N)cc8)c7)cc5)C6=O)cc4)cc3)c2C1=O,216.0
COc1cc(C=C(c2ccc(C)cc2)c2ccc(F)cc2)c(OC)cc1C=C(C)c1ccc(F)cc1,193.0
CNc1ccccc1-c1ccc(NC(=O)c2cccc(C(N)=O)c2)cc1,248.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nnc(C)c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)cc2)cc1,311.0
CC(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc2)C3=O)c1,311.0
C[Si](C)(C/C=C\C[SiH3])c1ccccc1,-1.0
CC=CC1CC(C)C2C(=O)N(c3cccc(I)c3)C(=O)C12,199.0
CNC(=O)C(C)CNC(=O)C(C)CN,96.0
CC=CC1CC(C)C2C(=O)N(c3ccc(Br)cc3)C(=O)C12,227.8
CC1C(=O)N(c2ccc(Cc3ccc(N)cc3)cc2)C(=O)C1SCCOCCSC1C(=O)N(c2ccc(Cc3ccc(N4C(=O)CC(C)(SCCOCCSC5(C)CC(=O)N(C)C5=O)C4=O)cc3)cc2)C(=O)C1C,105.0
COC1CCC(OC(=O)CCCCC(=O)O)CC1,77.8
CC1OCCCC1C1C(=O)OC(=O)C1C,210.0
CCCCCCCCS(=O)(=O)c1ccc(N(C)CCOc2cc(C(=O)OC)cc(C(=O)OCCN(CCO)c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)c2)cc1,80.0
COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCCN(CCO)c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,136.4
COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCN(CCO)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)C1,141.0
CC=Cc1ccc(C)c(OCc2cc(OCCC(C)CCCC(C)C)cc(OCC(CC)CCCC)c2)c1,227.0
CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(Cc4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc3)cc1)C2=O,341.0
CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(CCN(CCN)c3ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,224.0
COC(=O)c1ccc2cc(C(=O)OCCCCCO)ccc2c1,50.83
COc1c(Br)cc(C(c2cc(Br)c(OC(=O)O)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,206.0
COc1cc(Oc2ccc(C(C)(C)c3ccc(O)cc3)cc2)cc([N+](=O)[O-])c1,150.0
CC#CC(COS(=O)(=O)c1ccc(C)cc1)=C(C)COS(=O)(=O)c1ccc(C)cc1,-73.0
COS(=O)(=O)c1cccc(C(=O)c2cccc(S(=O)(=O)Oc3ccc(C(C)(C)c4ccc(O)cc4)cc3)c2)c1,122.0
Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(N5C(=O)c6ccc(C(C)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)cc1)C2=O,242.0
COc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(O)cc3)=C(C#N)C#N)cc2)cc1,274.0
CN(CCN)C(=O)CC12CC3CC(CC(C3)C1)C2,139.0
COP(=O)(Oc1ccc(NC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Nc4ccc(O)cc4)cc3)cc2)cc1)c1ccccc1,34.0
COc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(=O)O)c3)cc2)cc1,202.0
CCCCCCCCc1cc(C)sc1-c1ccc(-c2sc(-c3ccc(C)nc3)cc2CCCCCCCC)cc1,16.2
C[Si](C)(C)CC(C[SiH3])c1cccc2ccccc12,39.0
CCCCCCCCCCOC(=O)c1ccc(-c2ccc(OCCCCCCCC)cc2)c(C(C)CC)c1,44.0
CCCCCC[Si](C)(C)C(C)=C(C)C,200.0
CCCCCCCCCCCCCCCCCCOC(=O)c1cc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(N)=O)cc3)cc2)ccc1NC,280.0
CN1C(=O)c2ccc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Sc8ccc(Oc9ccc(N)cc9)cc8)cc7)cc5)C6=O)cc4)cc3)cc2C1=O,195.5
CN1C(=O)c2ccc(NC(=O)OCCOc3ccc(C(c4ccc(OCCOC(=O)Nc5ccc6c(c5)C(=O)N(c5cccc(P(=O)(c7ccccc7)c7cccc(N)c7)c5)C6=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2C1=O,214.0
CC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(O)c(N5C(=O)c6ccc(C)cc6C5=O)c3)C4=O)cc2)cc1,225.0
COc1ccc(CCc2ccc(OCCCCCCCCCCCCO)cc2)c(C)c1,-0.9
CN1C(=O)c2cccc(-c3ccc4c(c3)C(=O)N(c3cccc(C(=O)Nc5ccc(Oc6ccc(Oc7ccc(NC(=O)c8cccc(N)c8)cc7)cc6)cc5)c3)C4=O)c2C1=O,268.0
CC(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N8C(=O)c9ccc(C)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,245.0
CCCCCCN1c2ccc(C)cc2Sc2cc(-c3ccc(-c4ccc(C)s4)s3)ccc21,140.0
