smiles,value
CCc1ccc(Oc2ccc(C)s2)s1,-5.92
CCc1ccc(OC(=S)Cc2ccc(OC(C)=S)s2)s1,-5.78
CCc1ccc(-c2ccc(-c3ccc(C)s3)s2)cc1,-6.12
CCc1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,-6.2
CCc1ccc(-c2ccc(C(C)=S)s2)cc1,-6.08
CCc1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,-6.19
CCc1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,-6.26
CCc1ccc(-c2ccc(C(C)=S)cc2)cc1,-6.17
COc1ccc(-c2ccc(CO)cc2)cc1,-6.2
CCc1ccc(Cc2ccc(C)s2)cc1,-5.99
CCc1ccc(Cc2ccc(C)cc2)cc1,-6.09
CCc1ccc(CC(=S)Cc2ccc(CC(C)=S)cc2)cc1,-5.85
CCc1ccc(C(=O)c2ccc(C)s2)cc1,-6.2
CCc1ccc(C(=O)c2ccc(C)cc2)cc1,-6.29
CCc1ccc(C(=O)C(=S)Cc2ccc(C(=O)C(C)=S)cc2)cc1,-6.14
CCc1ccc(C(=S)c2ccc(C)s2)cc1,-6.07
CCc1ccc(C(=S)c2ccc(C)cc2)cc1,-6.17
COC(=S)c1ccc(COC(=S)c2ccc(CO)cc2)cc1,-6
CCc1ccc(Nc2ccc(C)s2)cc1,-6.04
CCc1ccc(Nc2ccc(C)cc2)cc1,-6.15
CCc1ccc(NC(=S)Cc2ccc(NC(C)=S)cc2)cc1,-5.97
CONc1ccc(CONc2ccc(CO)cc2)cc1,-5.9
CCc1ccc(Oc2ccc(C)s2)cc1,-6.08
CCc1ccc(OC(=S)Cc2ccc(OC(C)=S)cc2)cc1,-6
CCCc1ccc(-c2ccc(C)s2)s1,-5.86
CCCc1ccc(C(=S)CCc2ccc(C(C)=S)s2)s1,-5.69
COc1ccc(CCOc2ccc(CCO)s2)s1,-5.67
CCCc1ccc(-c2ccc(C)s2)cc1,-5.98
CCCc1ccc(C(=S)CCc2ccc(C(C)=S)cc2)cc1,-5.87
COc1ccc(CCOc2ccc(CCO)cc2)cc1,-5.89
CCCCc1ccc(CCCc2ccc(C)s2)s1,-5.57
CCCCc1ccc(CCCc2ccc(C)cc2)cc1,-5.78
CCCCC(=O)CCCC(=O)CCCC(C)=O,-5.52
CCCCC(=S)CCCC(=S)CCCC(C)=S,-5.22
CCCC(=O)c1ccc(CCC(=O)c2ccc(C)s2)s1,-5.9
CCCC(=O)c1ccc(CCC(=O)c2ccc(C)cc2)cc1,-6.05
CCCC(=O)C(=S)CCC(=O)C(C)=S,-5.61
COC(=S)CCOC(=S)CCOC(=S)CCO,-5.34
CCCNc1ccc(CCNc2ccc(C)s2)s1,-5.63
CCCNc1ccc(CCNc2ccc(C)cc2)cc1,-5.85
CCCNC(=S)CCNC(=S)CCNC(C)=S,-5.36
CNOCCNOCCNOCCN,-5.12
CCC(=O)c1ccc(-c2ccc(C)s2)s1,-6.12
CCC(=O)c1ccc(-c2ccc(C)cc2)s1,-6.21
CCC(=O)c1ccc(C(=O)CC(=O)c2ccc(C(C)=O)s2)s1,-6.21
CCC(=O)c1ccc(C(=S)CC(=O)c2ccc(C(C)=S)s2)s1,-6
COc1ccc(C(=O)COc2ccc(C(=O)CO)s2)s1,-6.03
CCC(=O)c1ccc(-c2ccc(C)s2)cc1,-6.2
CCC(=O)c1ccc(-c2ccc(C)cc2)cc1,-6.29
CCC(=O)c1ccc(C(=O)CC(=O)c2ccc(C(C)=O)cc2)cc1,-6.34
CCC(=O)c1ccc(C(=S)CC(=O)c2ccc(C(C)=S)cc2)cc1,-6.15
COc1ccc(C(=O)COc2ccc(C(=O)CO)cc2)cc1,-6.19
CCC(=O)Cc1ccc(CC(=O)Cc2ccc(C)s2)s1,-5.87
CCC(=O)Cc1ccc(CC(=O)Cc2ccc(C)cc2)cc1,-6.05
CCC(=O)CC(=O)CC(=O)CC(C)=O,-5.95
CCC(=O)CC(=S)CC(=O)CC(C)=S,-5.62
COCC(=O)COCC(=O)COCC(=O)CO,-5.62
CCC(=O)C(=S)c1ccc(CC(=O)C(=S)c2ccc(C)s2)s1,-6
CCC(=O)C(=S)c1ccc(CC(=O)C(=S)c2ccc(C)cc2)cc1,-6.15
CCC(=O)C(=S)C(=O)CC(=O)C(=S)C(C)=O,-6.06
COC(=S)C(=O)COC(=S)C(=O)CO,-5.8
CCC(=O)Nc1ccc(CC(=O)Nc2ccc(C)s2)s1,-6.01
CCC(=O)Nc1ccc(CC(=O)Nc2ccc(C)cc2)cc1,-6.16
CCC(=O)NC(=O)CC(=O)NC(C)=O,-6.2
CCC(=O)NC(=S)CC(=O)NC(C)=S,-5.8
CCC(=O)Oc1ccc(CC(=O)Oc2ccc(C)s2)s1,-6.05
CCC(=O)OC(=O)CC(=O)OC(C)=O,-6.3
CCC(=O)OC(=S)CC(=O)OC(C)=S,-5.87
CCC(=S)c1ccc(C(=S)CC(=S)c2ccc(C(C)=S)s2)s1,-5.78
COc1ccc(C(=S)COc2ccc(C(=S)CO)s2)s1,-5.8
CCC(=S)c1ccc(C(=S)CC(=S)c2ccc(C(C)=S)cc2)cc1,-5.91
CNc1ccc(C(=S)CNc2ccc(C(=S)CN)cc2)cc1,-5.95
COc1ccc(C(=S)COc2ccc(C(=S)CO)cc2)cc1,-5.99
CCC(=S)CC(=S)CC(=S)CC(C)=S,-5.3
COCC(=S)COCC(=S)COCC(=S)CO,-5.27
CCC(=S)C(=O)C(=S)CC(=S)C(=O)C(C)=S,-5.79
COC(=O)C(=S)COC(=O)C(=S)CO,-5.84
CCC(=S)NC(=S)CC(=S)NC(C)=S,-5.43
CONC(=S)CONC(=S)CONC(=S)CO,-5.27
CCC(=S)OC(=S)CC(=S)OC(C)=S,-5.45
CCNc1ccc(-c2ccc(C)cc2)s1,-6.04
CCNc1ccc(C(=O)CNc2ccc(C(C)=O)s2)s1,-6
CCNc1ccc(C(=S)CNc2ccc(C(C)=S)s2)s1,-5.78
CNc1ccc(NCNc2ccc(NCN)s2)s1,-5.7
COc1ccc(NCOc2ccc(NCO)s2)s1,-5.74
CCNc1ccc(-c2ccc(C)s2)cc1,-6.05
CCNc1ccc(C(=O)CNc2ccc(C(C)=O)cc2)cc1,-6.14
CNc1ccc(NCNc2ccc(NCN)cc2)cc1,-5.93
COc1ccc(NCOc2ccc(NCO)cc2)cc1,-5.98
CCNCc1ccc(CNCc2ccc(C)s2)s1,-5.61
CCNCc1ccc(CNCc2ccc(C)cc2)cc1,-5.84
CCNCC(=O)CNCC(=O)CNCC(C)=O,-5.59
CCNCC(=S)CNCC(=S)CNCC(C)=S,-5.26
CNCNCNCNCNCNCN,-5.22
COCNCOCNCOCNCO,-5.27
CCNC(=O)c1ccc(CNC(=O)c2ccc(C)s2)s1,-6.02
CCNC(=O)C(=S)CNC(=O)C(C)=S,-5.8
CCNC(=S)c1ccc(CNC(=S)c2ccc(C)s2)s1,-5.79
CCNC(=S)c1ccc(CNC(=S)c2ccc(C)cc2)cc1,-5.96
CCNC(=S)C(=O)CNC(=S)C(C)=O,-5.79
CNC(=S)NCNC(=S)NCNC(=S)NCN,-5.48
COC(=S)NCOC(=S)NCOC(=S)NCO,-5.49
CCNOc1ccc(CNOc2ccc(C)s2)s1,-5.66
CCNOc1ccc(CNOc2ccc(C)cc2)cc1,-5.9
CCNOC(=S)CNOC(=S)CNOC(C)=S,-5.28
CNONCNONCNONCN,-5.01
CCOc1ccc(-c2ccc(C)cc2)s1,-6.07
COc1ccc(OCOc2ccc(OCO)s2)s1,-5.78
COc1ccc(OCOc2ccc(OCO)cc2)cc1,-6.03
COC(=O)OCOC(=O)OCOC(=O)OCO,-5.97
COC(=S)OCOC(=S)OCOC(=S)OCO,-5.47
CCONC(=O)CONC(=O)CONC(C)=O,-5.69
CONOCONOCONOCO,-5.08
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1,-6.27
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)s1,-6.22
COc1ccc(-c2ccc(C(=O)O)s2)s1,-6.27
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)s1,-6.34
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)s1,-6.29
COc1ccc(-c2ccc(C(=O)O)s2)cc1,-6.38
CC(=O)c1ccc(C(=O)c2ccc(C)s2)s1,-6.37
CC(=O)c1ccc(C(=O)C(=S)C(=O)c2ccc(C(=O)C(C)=S)s2)s1,-6.33
COC(=O)c1ccc(C(=O)OC(=O)c2ccc(C(=O)O)s2)s1,-6.49
COC(=S)c1ccc(C(=O)OC(=S)c2ccc(C(=O)O)s2)s1,-6.21
CC(=O)c1ccc(Oc2ccc(C)s2)s1,-6.22
CC(=O)c1ccc(OC(=S)C(=O)c2ccc(OC(C)=S)s2)s1,-6.17
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)s2)cc1,-6.38
COc1ccc(-c2ccc(C(=O)O)cc2)s1,-6.35
CC(=O)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)cc1,-6.42
CC(=O)c1ccc(-c2ccc(C(C)=S)cc2)cc1,-6.37
CC(=O)c1ccc(C(=O)c2ccc(C)s2)cc1,-6.45
CC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1,-6.51
CC(=O)c1ccc(C(=O)C(C)=S)cc1,-6.42
COC(=S)c1ccc(C(=O)OC(=S)c2ccc(C(=O)O)cc2)cc1,-6.35
CC(=O)c1ccc(Oc2ccc(C)s2)cc1,-6.33
CC(=O)c1ccc(OC(=S)C(=O)c2ccc(OC(C)=S)cc2)cc1,-6.3
CC(=O)C(=S)OC(=S)C(=O)C(=S)OC(C)=S,-5.98
CC(=O)Oc1ccc(C(=S)C(=O)Oc2ccc(C(C)=S)s2)s1,-6.21
COc1ccc(OC(=O)Oc2ccc(OC(=O)O)s2)s1,-6.25
CC(=O)Oc1ccc(C(=S)C(=O)Oc2ccc(C(C)=S)cc2)cc1,-6.32
COC(=O)OC(=O)OC(=O)OC(=O)O,-6.78
COC(=S)OC(=O)OC(=S)OC(=O)O,-6.2
CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)s1,-6.09
CNc1ccc(-c2ccc(CN)s2)s1,-5.92
CNc1ccc(-c2ccc(C(N)=O)s2)s1,-6.22
CNc1ccc(-c2ccc(C(N)=S)s2)s1,-6.05
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)s1,-6.18
CNc1ccc(-c2ccc(C(N)=S)cc2)s1,-6.15
CNc1ccc(C(=O)c2ccc(N)s2)s1,-6.18
CNc1ccc(C(=O)C(=S)Nc2ccc(C(=O)C(N)=S)s2)s1,-6.15
CNc1ccc(C(=S)c2ccc(N)s2)s1,-6
CNc1ccc(C(=S)c2ccc(N)cc2)s1,-6.15
CNc1ccc(Nc2ccc(N)s2)s1,-5.96
CNc1ccc(NC(=S)Nc2ccc(NC(N)=S)s2)s1,-5.89
CNc1ccc(Oc2ccc(N)s2)s1,-5.99
CNc1ccc(OC(=S)Nc2ccc(OC(N)=S)s2)s1,-5.92
CNc1ccc(-c2ccc(-c3ccc(N)s3)s2)cc1,-6.18
CNc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,-6.26
CNc1ccc(-c2ccc(C(N)=S)s2)cc1,-6.18
CNc1ccc(-c2ccc(-c3ccc(N)s3)cc2)cc1,-6.26
CNc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,-6.31
CNc1ccc(-c2ccc(CN)cc2)cc1,-6.15
CNc1ccc(-c2ccc(C(N)=S)cc2)cc1,-6.25
NOc1ccc(-c2ccc(NO)cc2)cc1,-6.21
CNc1ccc(C(=O)c2ccc(N)s2)cc1,-6.29
CNc1ccc(C(=O)C(=S)Nc2ccc(C(=O)C(N)=S)cc2)cc1,-6.27
NOC(=O)c1ccc(NOC(=O)c2ccc(NO)cc2)cc1,-6.22
CNc1ccc(C(=S)c2ccc(N)cc2)cc1,-6.23
CNc1ccc(Nc2ccc(N)s2)cc1,-6.11
NONc1ccc(NONc2ccc(NO)cc2)cc1,-5.91
CNc1ccc(Oc2ccc(N)s2)cc1,-6.14
CNc1ccc(Oc2ccc(N)cc2)cc1,-6.26
CNc1ccc(OC(=S)Nc2ccc(OC(N)=S)cc2)cc1,-6.14
CNC(=O)c1ccc(-c2ccc(N)cc2)s1,-6.33
CNC(=O)c1ccc(C(=O)NC(=O)c2ccc(C(N)=O)s2)s1,-6.4
CNC(=O)c1ccc(C(=S)NC(=O)c2ccc(C(N)=S)s2)s1,-6.14
NOc1ccc(C(=O)NOc2ccc(C(=O)NO)s2)s1,-6.08
CNC(=O)c1ccc(-c2ccc(N)s2)cc1,-6.31
CNC(=O)c1ccc(-c2ccc(N)cc2)cc1,-6.4
CNC(=O)c1ccc(C(=S)NC(=O)c2ccc(C(N)=S)cc2)cc1,-6.28
NOc1ccc(C(=O)NOc2ccc(C(=O)NO)cc2)cc1,-6.24
CNC(=O)C(=S)c1ccc(NC(=O)C(=S)c2ccc(N)s2)s1,-6.16
CNC(=O)C(=S)c1ccc(NC(=O)C(=S)c2ccc(N)cc2)cc1,-6.26
CNC(=O)C(=S)C(=O)NC(=O)C(=S)C(N)=O,-6.35
NOC(=S)C(=O)NOC(=S)C(=O)NO,-5.88
CNC(=O)Nc1ccc(NC(=O)Nc2ccc(N)s2)s1,-6.15
CNC(=O)Nc1ccc(NC(=O)Nc2ccc(N)cc2)cc1,-6.31
CNC(=O)NC(=O)NC(=O)NC(N)=O,-6.46
CNC(=O)NC(=S)NC(=O)NC(N)=S,-6.02
NONC(=O)NONC(=O)NONC(=O)NO,-5.7
CNC(=O)Oc1ccc(NC(=O)Oc2ccc(N)s2)s1,-6.2
CNC(=O)Oc1ccc(NC(=O)Oc2ccc(N)cc2)cc1,-6.35
CNC(=O)OC(=S)NC(=O)OC(N)=S,-6.1
CNC(=S)c1ccc(C(=S)NC(=S)c2ccc(C(N)=S)s2)s1,-5.92
NOc1ccc(C(=S)NOc2ccc(C(=S)NO)s2)s1,-5.82
NOc1ccc(C(=S)NOc2ccc(C(=S)NO)cc2)cc1,-6.02
CNC(=S)C(=O)C(=S)NC(=S)C(=O)C(N)=S,-5.94
NOC(=O)C(=S)NOC(=O)C(=S)NO,-5.89
CNC(=S)Nc1ccc(NC(=S)Nc2ccc(N)cc2)cc1,-6.09
CNC(=S)NC(=S)NC(=S)NC(N)=S,-5.69
NONC(=S)NONC(=S)NONC(=S)NO,-5.23
CNC(=S)OC(=S)NC(=S)OC(N)=S,-5.64
NOc1ccc(ONOc2ccc(ONO)cc2)cc1,-5.98
NOC(=O)ONOC(=O)ONOC(=O)ONO,-5.77
NOC(=S)ONOC(=S)ONOC(=S)ONO,-5.2
CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(N)cc3)cc2)cc1,-6.15
CNC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(N)cc3)cc2)cc1,-6.09
CNC(=S)Nc1ccc(Cc2ccc(N)cc2)cc1,-6.09
COC(=O)Nc1cc(NC(=O)OCCOCCO)ccc1C,-5.83
CC(=O)NC(=O)c1ccc(C(=O)NC(=O)c2ccc(C)cc2)cc1,-6.48
CNC(=O)OC(=O)NC(=O)OC(N)=O,-6.61
COC(=O)C(=S)C(=O)OC(=O)C(=S)C(=O)O,-6.47
COCCC(=O)CC(=O)Oc1ccc(O)cc1,-6.01
CNc1ccc(C(=S)NC(=S)OCCN)cc1,-5.81
COCOCCCNCOCOCCCNCO,-5.21
CNC(=O)NC(=O)NCNCNC(=O)NC(=O)NCNCN,-5.84
COCOCNC(=O)NCOCOCNC(=O)NCO,-5.58
CONC(=O)NOC(=O)NCONC(=O)NOC(=O)NCO,-5.82
COCCCOCOCOCCCOCOCO,-5.22
CCNCCNC(=O)OCCNCCNC(=O)OCC,-5.49
CNOC(=O)NCC(=O)NC(=O)NOC(=O)NCC(=O)NC(N)=O,-6.11
CNCCCNC(=O)NC(=O)NCCCNC(=O)NC(N)=O,-5.77
CNc1ccc(NC(=O)NC(=O)NC(N)=O)s1,-6.29
CNCNC(=O)OC(=O)NC(=O)NCNC(=O)OC(=O)NC(N)=O,-6.22
COCCCCONC(=O)OCCCCONC(=O)O,-5.44
COc1ccc(C(=O)c2ccc(C(=O)NOC(=O)O)s2)cc1,-6.35
Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)s2)s1,-5.83
CC(=S)C(F)(F)c1ccc(C(C)(F)F)s1,-5.65
COC(F)(F)c1ccc(C(O)(F)F)s1,-5.68
Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)s1,-5.99
Cc1ccc(C(F)(F)c2ccc(C(C)(F)F)cc2)cc1,-6.06
CC(=S)C(F)(F)c1ccc(C(C)(F)F)cc1,-5.84
COC(F)(F)c1ccc(C(O)(F)F)cc1,-5.92
CC(=S)c1ccc(C(F)(F)C(C)(F)F)s1,-5.66
COc1ccc(C(F)(F)C(O)(F)F)s1,-5.67
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)s1,-5.98
Cc1ccc(-c2ccc(C(F)(F)C(C)(F)F)cc2)cc1,-6.1
CC(=S)c1ccc(C(F)(F)C(C)(F)F)cc1,-5.85
COc1ccc(C(F)(F)C(O)(F)F)cc1,-5.89
Cc1ccc(CC(F)(F)C(C)(F)F)s1,-5.59
Cc1ccc(CC(F)(F)C(C)(F)F)cc1,-5.78
CC(=O)CC(F)(F)C(F)(F)C(=O)CC(F)(F)C(C)(F)F,-5.5
CC(=S)CC(F)(F)C(F)(F)C(=S)CC(F)(F)C(C)(F)F,-5.19
CNCC(F)(F)C(F)(F)NCC(F)(F)C(N)(F)F,-5.24
COCC(F)(F)C(F)(F)OCC(F)(F)C(O)(F)F,-5.23
Cc1ccc(C(=O)C(F)(F)C(C)(F)F)s1,-5.86
Cc1ccc(C(=O)C(F)(F)C(C)(F)F)cc1,-6.03
CC(=S)C(=O)C(F)(F)C(F)(F)C(=S)C(=O)C(F)(F)C(C)(F)F,-5.51
COC(=S)C(F)(F)C(F)(F)OC(=S)C(F)(F)C(O)(F)F,-5.26
Cc1ccc(NC(F)(F)C(C)(F)F)s1,-5.66
Cc1ccc(NC(F)(F)C(C)(F)F)cc1,-5.86
CC(=O)NC(F)(F)C(F)(F)C(=O)NC(F)(F)C(C)(F)F,-5.65
CC(=S)NC(F)(F)C(F)(F)C(=S)NC(F)(F)C(C)(F)F,-5.29
CNOC(F)(F)C(F)(F)NOC(F)(F)C(N)(F)F,-5.15
Cc1ccc(C(F)(F)CC(C)(F)F)s1,-5.59
Cc1ccc(C(F)(F)CC(C)(F)F)cc1,-5.8
CC(=O)C(F)(F)CC(F)(F)C(=O)C(F)(F)CC(C)(F)F,-5.48
CC(=S)C(F)(F)CC(F)(F)C(=S)C(F)(F)CC(C)(F)F,-5.2
CNC(F)(F)CC(F)(F)NC(F)(F)CC(N)(F)F,-5.26
COC(F)(F)CC(F)(F)OC(F)(F)CC(O)(F)F,-5.25
CC(=O)C(F)(F)C(=O)C(F)(F)C(=O)C(F)(F)C(=O)C(C)(F)F,-5.77
COC(F)(F)C(=O)C(F)(F)OC(F)(F)C(=O)C(O)(F)F,-5.57
COC(F)(F)C(=S)C(F)(F)OC(F)(F)C(=S)C(O)(F)F,-5.24
Cc1ccc(C(F)(F)NC(C)(F)F)s1,-5.66
Cc1ccc(C(F)(F)NC(C)(F)F)cc1,-5.88
CC(=O)C(F)(F)NC(F)(F)C(=O)C(F)(F)NC(C)(F)F,-5.56
CC(=S)C(F)(F)NC(F)(F)C(=S)C(F)(F)NC(C)(F)F,-5.29
CNC(F)(F)NC(F)(F)NC(F)(F)NC(N)(F)F,-5.31
COC(F)(F)NC(F)(F)OC(F)(F)NC(O)(F)F,-5.29
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)s3)cc2)cc1,-6.3
CC(=S)c1ccc(-c2ccc(-c3ccc(C)cc3)cc2)s1,-6.27
Cc1ccc(C(=S)c2ccc(-c3ccc(C)s3)s2)cc1,-6.22
COCc1ccc(COCc2ccc(CO)s2)s1,-5.68
CC(=O)c1ccc(C(=S)c2ccc(C)s2)s1,-6.19
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)s2)cc1,-6.31
CC(=O)c1ccc(-c2ccc(C(C)=S)s2)cc1,-6.3
CC(=O)c1ccc(-c2ccc(-c3ccc(C)s3)cc2)cc1,-6.38
CC(=O)c1ccc(C(=S)c2ccc(C)s2)cc1,-6.31
CC(=O)c1ccc(C(=S)c2ccc(C)cc2)cc1,-6.38
NOC(=O)c1ccc(NOC(=O)c2ccc(NO)s2)s1,-6.14
CNc1ccc(C(=O)c2ccc(N)cc2)cc1,-6.34
CNC(=S)Nc1ccc(NC(=S)NCCCCCCN)cc1,-5.61
CNC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(N)s3)s2)s1,-6.19
Cc1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(C)s4)cc3)s2)s1,-6.19
COCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(O)cc3)cc2)s1,-6.04
CNc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(N)cc5)s4)s3)s2)s1,-6.12
CNC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(N)cc3)cc2)s1,-6.21
